,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
32,HMGR,43.17864218,44.05550385,25.25762521,24.70119858,17.92101697,18.4774436,26.50714286,26.16730769,28.451,18.95403226,0.974373434,0.825738262,0.888812502
33,FKBP1A,33.6485149,31.76877308,27.87365285,25.35647392,5.774862052,8.292040975,4.627819549,2.491902834,1.295789474,1.044991511,0.758437376,0.0717027,0.071415693
34,PI3KG,43.6861094,43.39076996,34.08809653,33.74435043,9.598012863,9.941758963,22.16117216,19.09270217,11.16923077,6.612021858,0.836234645,0.28353542,0.46660224
35,BRAF,42.079641,41.59687424,33.85699528,33.88009262,8.222645718,8.199548379,17.71428571,11.92307692,7.44,5.081967213,0.882423844,0.194852082,0.297959103
36,JNK3,51.83994518,50.63193893,37.17219701,37.32048225,14.66774817,14.51946293,26.57142857,26.23076923,21.08,11.68852459,0.89594565,0.501864364,0.694357883
37,GR,37.0979857,34.76610374,34.91467094,32.26291275,2.183314756,4.835072947,0,2.351923077,1.223,0.986290323,0.667223161,0.046870844,0.042504499
38,PRKCQ,43.447479,45.31079102,32.74327671,31.84035778,10.70420229,11.60712122,0,5.263157895,10.52631579,10.52631579,0.837892925,0.24117432,0.300201778
39,THROMBIN,49.88858886,50.18574905,39.24597854,38.62326813,10.64261032,11.26532073,18.21052632,14.70850202,12.74736842,8.358930112,0.798739175,0.24107435,0.433273785
40,FXA,54.58466016,53.90664291,40.56241857,40.015625,14.02224159,14.56903516,25.49145299,15.29487179,15.29487179,9.176923077,0.895125094,0.334826909,0.505157568
41,MMP2,27.76903536,27.76891041,29.96677607,30.35908413,-2.197740702,-2.590048766,0,0,0,0,0.349410774,0.02269901,3.98E-05
42,ER-BETA,27.98871619,27.57210922,23.40322976,23.61270332,4.58548643,4.376012868,17.15172414,15.88122605,11.77079108,7.486863711,0.881034483,0.32634039,0.459978396
43,ROCK-1,41.48490739,42.62654495,29.8990839,29.86791611,11.58582348,11.61699128,21.55357143,13.92692308,12.07,9.398770492,0.849378749,0.325090827,0.457361982
44,EPHB4,59.22135305,56.10255051,36.59274298,35.02144241,22.62861007,24.19991064,4.335714286,11.67307692,13.354,9.950819672,0.929045997,0.315931309,0.39059823
45,HDAC2,31.57984138,30.8103857,31.15176912,31.09863472,0.428072254,0.481206656,4.335714286,4.669230769,3.642,2.487704918,0.508837308,0.047411329,0.124376194
46,BCL2,23.53566101,24.05708599,20.78937277,20.84409714,2.746288238,2.691563869,0,0,6.115,4.438306452,0.795900254,0.114925314,0.128223657
47,SARS-HCOV,9.440955076,9.239467621,9.745794787,9.356306076,-0.304839711,0.084649,0,0,0,0,0.490773199,0.029358723,8.02E-05
48,17BETAHSD1,26.81090569,25.12708855,26.08632695,24.35596275,0.724578747,2.454942942,0,0,1.227,1.484274194,0.55926706,0.036923402,0.021144639
49,HSP90,38.35396905,38.24165535,29.73611027,29.11655045,8.617858781,9.237418604,17.34285714,16.34230769,15.782,8.458196721,0.856771721,0.358079327,0.522127782
50,EGFR,46.89695216,45.59312439,27.25670272,27.65955162,19.64024945,19.23740054,26.48351648,26.14398422,23.48205128,12.66288356,0.917029511,0.583958794,0.752804924
51,PDK1,59.03454951,60.79036522,25.79388195,25.40526867,33.24066756,33.62928084,31.73684211,31.73684211,31.73684211,19.2502157,0.998512978,0.966503216,0.982070406
52,ACHE,19.86736798,21.12210941,19.85033694,21.1051445,0.017031047,-1.237776518,0,0,0,0.49233871,0.5042337,0.031042936,0.006496892
53,PYGL-OUT,33.25441604,32.92375565,29.73945357,29.58275223,3.51496247,3.671663809,13.24285714,7.130769231,7.416,4.983870968,0.84291388,0.149430451,0.27139475
54,LCK,49.57214446,48.33255959,33.97358971,33.74280548,15.59855475,15.82933898,25.8,27.78461538,20.468,10.8557377,0.822079038,0.448104681,0.695789764
55,HIV1PR,68.60465581,73.46385956,39.20634913,38.85604858,29.39830668,29.74860722,23.47490347,27.80873181,28.92108108,17.24058485,0.909153428,0.689506252,0.826432654
56,AURKA,63.37219776,63.64627838,34.74738203,34.03275299,28.62481574,29.33944477,31.02564103,31.02564103,28.54358974,17.29298024,0.984212485,0.844046319,0.919829126
57,11BETAHSD1,15.41250241,15.33081055,15.26142077,15.2419157,0.151081637,0.170586708,0,0,1.257478632,2.046066927,0.518611149,0.037027059,0.034449776
58,PYGL-IN,33.1409255,32.49456406,27.12460528,27.38070774,6.016320222,5.760217762,26.4,18.95384615,17.248,9.438709677,0.925817953,0.405596123,0.566205365
59,GBA,19.7680192,17.88968945,20.6775128,20.21612358,-0.9094936,-0.448104382,8.821428571,4.75,3.705,1.991935484,0.35374477,0.059784154,0.146073281
60,ALR2,21.82555134,22.94478226,22.38481509,22.76505852,-0.559263752,-0.939507174,0,0,0,0.494354839,0.479626897,0.031772958,0.005524397
61,PR,38.95561485,33.21034622,38.48598464,32.37649345,0.469630208,6.579121399,4.9,2.672727273,1.4,0.565384615,0.582724921,0.039224719,0.05558517
62,P38-ALPHA,36.52067537,38.65366745,25.96162336,26.11396599,10.55905202,10.40670938,30.55,23.5,23.218,13.30403226,0.863430626,0.56847562,0.752649237
63,CYP2A6,17.2414009,17.28997803,16.21797535,16.13545227,1.023425553,1.105948634,0,0,1.387345679,0.554938272,0.695345693,0.063589827,0.022629441
64,MK2,39.51457204,38.79092407,29.83894712,30.05162621,9.675624925,9.462945835,15.72972973,13.10810811,10.48648649,9.064590014,0.87788676,0.268044071,0.402941958
65,COX1,32.14343223,30.87527275,29.12057196,29.28713989,3.022860264,2.856292333,4.786324786,7.179487179,7.491638796,4.615384615,0.657297374,0.088058578,0.207685149
66,RXR,45.99893168,45.30296326,36.62736152,37.0530262,9.37157016,8.945905479,25.91891892,23.32702703,22.03108108,14.57939189,0.955326259,0.668968019,0.812387109
67,ITK,46.00741787,46.71642876,35.78296007,32.96764946,10.2244578,13.03976841,0,0,0,2.495901639,0.781769949,0.077953676,0.020405741
68,ACE,29.51690664,28.81944084,23.94612274,23.77376175,5.570783903,5.743144894,26.46428571,23.75,17.29,7.469758065,0.804456067,0.379561197,0.584003756
69,PIM-1,37.80109563,37.45480347,28.7228512,29.06298828,9.078244428,8.738107347,8.635714286,13.95,12.09,8.423360656,0.893049615,0.289774289,0.400232795
70,HIV1RT,26.3446313,26.19150257,24.19718527,23.99558449,2.147446027,2.349046808,4.57518797,2.463562753,2.562105263,2.625107852,0.658006339,0.053292132,0.089184619
71,PPARA,42.59846999,43.54726601,37.24257144,37.50692368,5.355898541,5.09154631,14.97368421,17.46929825,13.02059497,8.406278855,0.822559809,0.318139759,0.463752571
72,PARP-1,42.66768022,43.05018425,28.47096353,28.96611214,14.19671669,13.70156808,21.51785714,23.17307692,18.075,12.84016393,0.923648069,0.503161078,0.651015188
73,INHA,21.19729691,20.36478615,19.64627783,18.87685204,1.551019079,2.32044487,0,0,2.45,2.963709677,0.654156118,0.052012626,0.047299573
74,AURKB,69.7486702,68.60683823,54.32665512,53.48038483,15.42201508,16.26828537,4.339285714,4.673076923,2.43,3.983606557,0.794,0.115677229,0.148636664
75,TK,29.17286085,29.70503616,27.81592692,28.10727882,1.35693393,1.065582031,4.52014652,2.433925049,1.265641026,3.062034739,0.596180667,0.049187755,0.073024156
76,PDE4B,37.16364837,36.61543274,27.2076259,27.25508308,9.956022471,9.908565283,26.4,18.95384615,17.248,10.92903226,0.947042785,0.470198306,0.607184087
77,TS,17.2698808,17.94594955,16.74122047,17.00452137,0.528660322,0.265359426,4.357142857,4.692307692,3.66,2,0.550677966,0.052201809,0.120581536
78,SRC,42.60955864,42.00508118,31.33917024,31.21568966,11.27038841,11.39386898,22.17948718,19.10848126,17.38871795,9.162673392,0.801435197,0.365208589,0.571597365
,,,,,,,,13.2506138,11.9634206,10.71802116,7.072672438,0.769670766,0.277252199,0.366817142
