,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
30,AR,9.0615356,9.58133,7.494634738,7.68315,1.566900862,1.3783856,12.26,14.01142857,15.08923077,11.07354839,0.836258503,0.3903101,0.553071661
31,DHFR,7.800375263,7.835815,6.814552115,6.90007,0.985823148,0.900305263,5.197368421,2.598684211,9.095394737,6.756578947,0.816179507,0.147559162,0.223645038
32,PIM-1,7.24097275,7.224695,5.882658056,5.98152,1.358314694,1.25945275,14.2625,9.508333333,9.92173913,6.393534483,0.839191644,0.223375241,0.366329811
33,JNK3,7.632066842,7.834495,6.924878314,7.05958,0.707188528,0.572486842,9.850877193,7.388157895,6.424485126,4.147737765,0.6621756,0.117752724,0.22278109
34,INHA,7.385354737,7.16816,7.53171394,7.61281,-0.146359203,-0.227455263,10.50877193,5.254385965,3.940789474,2.627192982,0.455830309,0.089412779,0.16361304
35,PI3KG,7.771639143,8.01214,5.944665545,6.06996,1.826973598,1.701679143,10.81904762,13.52380952,18.34534161,11.38847118,0.880628001,0.330258644,0.48144371
36,HIV1PR,9.102750476,9.04043,6.732095451,6.97361,2.370655025,2.129140476,44.57142857,40.11428571,21.11278195,10.43161094,0.818735363,0.506655115,0.669848968
37,HSP90,8.65670825,8.53307,8.16155507,8.32587,0.49515318,0.33083825,4.9,2.45,2.45,1.494915254,0.607636444,0.048718341,0.089060437
38,17BETAHSD1,6.543951081,6.52904,6.175613018,6.22818,0.368338063,0.315771081,10.62162162,7.966216216,3.983108108,2.700412277,0.647843991,0.110134382,0.190902271
39,JNK1,7.719301081,7.43042,7.025990428,7.154115,0.693310654,0.565186081,15.41891892,12.8490991,9.385428907,4.785181733,0.639725323,0.158152472,0.344125826
40,FGFR1,6.076184129,5.89756,5.385071922,5.43025,0.691112207,0.645934129,12.38709677,18.58064516,13.93548387,5.766407119,0.635406175,0.170494992,0.37155426
41,ROCK-1,6.44671,6.48893,5.734869646,5.83087,0.711840354,0.61584,9.982905983,7.487179487,6.239316239,3.553237723,0.648929164,0.104915303,0.21358652
42,ACE2,6.0465245,6.29549,5.598299354,5.57666,0.448225146,0.4698645,4.389285714,4.726923077,3.687,2.973387097,0.622960471,0.060679474,0.115406622
43,HDAC2,5.698069286,5.707265,4.30321165,4.40854,1.394857635,1.289529286,29.32142857,22.80555556,12.07352941,4.886904762,0.690100883,0.294825933,0.522892739
44,PYGL-OUT,7.500373553,7.44267,6.125620828,6.24661,1.374752724,1.253763553,30.92105263,30.92105263,23.19078947,9.957627119,0.718557608,0.505776786,0.765324802
45,HDAC8,7.178657436,7.08537,7.074355601,7.18355,0.104301835,-0.004892564,0,0,2.46974359,1.012189996,0.501881809,0.035910598,0.049954922
46,PDE4B,8.55601875,8.445385,7.451271195,7.55717,1.104747555,0.99884875,14.7125,7.35625,4.904166667,2.992372881,0.687708883,0.146503141,0.238424749
47,PYGL-IN,6.77777025,7.147595,5.62147605,5.625575,1.1562942,1.15219525,30.05,23.11538462,18.03,9.359836066,0.724913941,0.42685649,0.652472981
48,ADAM17,7.688686842,7.668325,6.324546165,6.45721,1.364140677,1.231476842,25.41666667,17.79166667,11.4375,6.836206897,0.769824874,0.273041222,0.456815611
49,PIM-2,6.98054,6.99137,5.807252626,5.91787,1.173287374,1.06267,15.83783784,7.918918919,9.238738739,5.368758589,0.86148351,0.224586244,0.321748205
50,PARP-1,9.336978611,9.45721,6.666448194,6.70177,2.670530417,2.635208611,27.68518519,24.91666667,27.68518519,18.27222222,0.968510536,0.77402222,0.834126885
51,NA,5.561239,5.53738,4.367527608,4.449405,1.193711392,1.111834,17.65714286,16.63846154,13.596,8.970967742,0.828574415,0.256418001,0.454932453
52,BRAF,6.805241391,7.015195,6.526130137,6.66296,0.279111254,0.142281391,0,0,0,1.165118679,0.60475423,0.037139279,0.010375222
53,IGF1R,6.821870435,6.65397,6.401631877,6.567615,0.420238557,0.254255435,7.4,4.111111111,4.111111111,3.441860465,0.562591892,0.048166658,0.108986253
54,PDK1,7.814540256,7.69766,5.750187908,5.81058,2.064352349,2.003960256,30.76923077,25.64102564,17.94871795,10.25641026,0.912630579,0.510214799,0.686008379
55,GR,8.045513846,8.18414,7.003016285,7.18426,1.042497561,0.861253846,18.83760684,16.48290598,8.599777035,6.054945055,0.757941964,0.233345185,0.410193376
56,CYP2A6,7.264976944,7.490155,6.470765244,6.5473,0.7942117,0.717676944,4.927777778,5.475308642,6.844135802,6.57037037,0.751077164,0.159548008,0.25880891
57,HMGR,4.833630026,4.843985,3.726197836,3.79986,1.10743219,1.033770026,20.33333333,12.70833333,8.895833333,6.310344828,0.804849993,0.249298659,0.401884186
58,PDE5,7.9935725,8.043375,6.635258452,6.75291,1.358314048,1.2406625,6.386904762,6.967532468,6.967532468,4.257936508,0.726486671,0.093502403,0.188068433
59,TS,6.58333775,6.58311,5.391640841,5.47936,1.191696909,1.10397775,24.35416667,14.6125,12.17708333,6.43940678,0.849534987,0.300038815,0.443780418
60,QPCT,5.800694615,5.57486,5.6208618,5.66345,0.179832815,0.137244615,0,0,1.261538462,1.526054591,0.524467696,0.031745194,0.024624322
61,KIF11,7.536474359,7.52536,5.577947091,5.600595,1.958527268,1.935879359,19.16239316,19.16239316,16.24637681,9.076923077,0.911464998,0.391804614,0.563995624
62,ADRB2,7.605307576,7.59009,6.33189013,6.52158,1.273417446,1.083727576,11.03030303,5.515151515,7.256778309,3.596837945,0.779378736,0.155816396,0.250385374
63,TP,7.597830323,7.42667,6.536878875,6.58036,1.060951447,1.017470323,27.87096774,21.67741935,13.93548387,6.33431085,0.760523564,0.319216306,0.562510422
64,MK2,7.599144722,7.62535,6.306619888,6.54393,1.292524834,1.055214722,10.94444444,10.94444444,9.576388889,4.925,0.806667837,0.209051716,0.344339068
65,CDK2,7.3513975,7.702635,6.106380351,6.200755,1.245017149,1.1506425,4.9,7.35,8.575,8,0.803404255,0.223957819,0.35190639
66,ALR2,7.36822675,7.455655,7.023402592,7.0938,0.344824158,0.27442675,4.475,2.440909091,1.220454545,2.486111111,0.641078337,0.060030631,0.086994764
67,EPHB4,7.309750909,7.34247,6.125878568,6.17873,1.183872341,1.131020909,5.434343434,8.892561983,5.928374656,4.830527497,0.748394782,0.110528245,0.213228108
68,HIV1RT,7.611991189,7.84287,7.048238946,7.16576,0.563752243,0.446231189,20.32432432,10.16216216,9.359886202,5.405405405,0.656460447,0.216787062,0.399622816
69,LCK,6.794777419,6.95605,6.083709509,6.20788,0.71106791,0.586897419,16.96774194,9.255131965,7.712609971,5.122337188,0.708002907,0.155837734,0.290125637
70,AURKA,7.134978684,7.1715,5.995246237,6.09417,1.139732447,1.040808684,19.6,12.25,11.60526316,7.819148936,0.79573584,0.298289104,0.489872588
71,ITK,5.479558788,5.57383,5.261216248,5.31952,0.21834254,0.160038788,11.2969697,8.472727273,5.945773525,3.605415861,0.551993798,0.081408746,0.232906819
72,FKBP1A,5.1613375,5.38044,4.340988756,4.48741,0.820348744,0.6739275,31.56666667,19.72916667,12.46052632,8.220486111,0.696596244,0.227422111,0.44059184
73,COX2,9.392977368,9.53022,6.75275131,7.0715,2.640226058,2.321477368,17.10526316,17.10526316,15.78947368,13.476874,0.95626935,0.781143423,0.901554557
74,COX1,8.887264333,8.86932,7.511675802,7.71651,1.375588532,1.170754333,17.125,9.785714286,9.785714286,5.219047619,0.778167939,0.237296034,0.404819549
75,SARS-HCOV,5.542041538,5.34202,5.060851667,4.97685,0.481189871,0.565191538,4.928205128,2.464102564,2.464102564,1.005756149,0.616997608,0.084459272,0.117962387
76,BCL2,4.076926842,4.33504,3.943484132,4.09563,0.133442711,-0.018703158,0,5,5,2.083333333,0.543397969,0.071120741,0.167911165
77,FXA,7.160725263,7.36657,5.786977827,5.85008,1.373747436,1.310645263,9.652631579,12.06578947,11.43074792,4.721395881,0.799293455,0.225970138,0.399327848
78,11BETAHSD1,8.476221143,8.37848,8.029809268,8.19024,0.446411875,0.285981143,20.16,11.2,5.6,3.36,0.592882442,0.172820552,0.33514851
79,P38-ALPHA,7.164936154,7.36605,6.155276069,6.20497,1.009660085,0.959966154,18.89230769,18.89230769,12.4291498,8.039279869,0.748967963,0.330538974,0.5606236
80,GBA,4.57678648,4.947995,4.556200433,4.730505,0.020586047,-0.15371852,4.54,4.54,4.778947368,3.454347826,0.558698157,0.09582286,0.184623094
,,,,,,,,14.75767317,11.97895499,9.513235613,5.890504434,0.713905875,0.22443626,0.352148791
