,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
47,HDAC2,8.6251,8.625,6.9470175,6.8605,1.6780825,1.7646,22.14285714,19.07692308,12.4,7,0.842791667,0.272261335,0.446272006
48,BCL2,7.616575,7.477,7.172259478,7.187,0.444315522,0.429575,8.764285714,7.078846154,6.135,2.968548387,0.674483993,0.094379046,0.20098472
49,SARS-HCOV,6.701307692,6.648,6.913580756,6.9215,-0.212273064,-0.220192308,0,0,0,0,0.404727289,0.024747879,0.000270847
50,17BETAHSD1,7.780410256,7.518,7.63318432,7.673,0.147225936,0.107410256,0,0,2.539487179,2.559966915,0.511655012,0.037227017,0.065434692
51,HSP90,8.942925,8.9545,9.445698333,9.5505,-0.502773333,-0.607575,0,0,0,1,0.359875,0.023678804,0.002947094
52,EGFR,8.2363,8.294,7.912659699,7.9915,0.323640301,0.2448,4.414285714,4.753846154,3.708,2.990322581,0.563440635,0.049025432,0.124525376
53,PDK1,8.6202,8.6595,7.773726667,7.909,0.846473333,0.7112,4.428571429,2.384615385,2.48,2,0.71625,0.085679341,0.095056908
54,ACHE,10.451675,11.405,9.606440267,10.133,0.845234733,0.318675,8.835714286,7.136538462,6.185,3.990322581,0.669809942,0.101718866,0.20460675
55,PYGL-OUT,10.331875,10.3095,9.646043333,9.685,0.685831667,0.646875,0,2.384615385,3.72,5,0.762614583,0.096131125,0.122920403
56,LCK,9.47295,9.392,9.393385643,9.4715,0.079564357,0.00145,4.421428571,2.380769231,3.714,1.497580645,0.496128965,0.037786485,0.096518813
57,HIV1PR,10.262475,10.312,9.307609349,9.306,0.954865651,0.956475,8.842857143,7.142307692,7.428,4.991935484,0.779361436,0.118668082,0.218260475
58,AURKA,9.181675,9.0485,8.633700919,8.717,0.547974081,0.464675,4.417857143,4.757692308,3.711,2.493951613,0.646814954,0.055752702,0.128807554
59,11BETAHSD1,9.013,9.204,8.895803333,8.9815,0.117196667,0.0315,0,0,1.337297297,0.539232781,0.538727477,0.032455645,0.026737422
60,PYGL-IN,8.85185,8.6845,8.194275833,8.171,0.657574167,0.68085,8.857142857,4.769230769,2.48,3.5,0.698395833,0.067057267,0.128085989
61,GBA,7.448325,7.4705,7.491523849,7.649,-0.043198849,-0.200675,0,0,0,0,0.460930962,0.027372053,3.56E-05
62,ALR2,8.3481,8.6885,7.811173512,7.896,0.536926488,0.4521,4.403571429,4.742307692,3.699,1.988709677,0.62656119,0.080727015,0.131442276
63,PR,8.2665,8.647,7.605261487,8.245,0.661238513,0.0215,8.835714286,7.136538462,3.711,1.99516129,0.622838346,0.082738029,0.165482657
64,P38-ALPHA,8.620475,8.6125,8.0879399,8.13,0.5325351,0.490475,0,0,1.238,2.99516129,0.689221619,0.059240528,0.035263321
65,CYP2A6,6.730275,6.78,7.128470392,7.025,-0.398195392,-0.294725,0,0,0,0.499596774,0.40383653,0.024476358,0.001925819
66,MK2,8.611375,8.905,7.658019183,7.802,0.953355817,0.809375,0,7.148076923,6.195,3.497177419,0.700271059,0.094619642,0.1822745
67,COX1,8.9608,9.0595,7.764235343,7.869,1.196564657,1.0918,8.814285714,11.86538462,8.638,4.975806452,0.760175879,0.124807926,0.259455542
68,RXR,10.269325,9.6945,8.833585488,9.024,1.435739512,1.245325,26.55,21.44423077,14.868,7.993548387,0.732881568,0.338149653,0.572837936
69,ITK,7.8917,7.9445,7.843452421,7.932,0.048247579,-0.0403,0,2.380769231,1.238,0.499193548,0.496598497,0.02980398,0.033325891
70,ACE,7.5699,7.3555,8.305394167,8.355,-0.735494167,-0.7851,4.428571429,2.384615385,1.24,0.5,0.272822917,0.021746801,0.046007754
71,PIM-1,9.2865,9.315,8.522861088,8.599,0.763638912,0.6875,0,0,0,0.995967742,0.690742678,0.053330659,0.009303632
72,HIV1RT,8.421425,8.4705,8.535085213,8.579,-0.113660213,-0.157575,0,2.378846154,1.237,0.498790323,0.453017962,0.028887394,0.044388895
73,PPARA,9.271475,9.525,8.320930718,8.5265,0.950544282,0.744975,4.421428571,4.761538462,2.476,1.497580645,0.737458264,0.073367413,0.087268145
74,PARP-1,9.46295,9.428,8.301786253,8.376,1.161163747,1.08695,0,4.742307692,3.699,3.480241935,0.73176865,0.082422361,0.124361345
75,INHA,8.381275,8.0445,8.135534167,8.1375,0.245740833,0.243775,13.28571429,7.153846154,6.2,3,0.524916667,0.070354308,0.212447381
76,AURKB,8.4875,8.3575,7.900001672,7.9615,0.587498328,0.526,8.828571429,4.753846154,4.944,3.488709677,0.6878449,0.07636637,0.166327663
77,TK,8.413025,8.2705,7.921788157,7.894,0.491236843,0.519025,13.275,7.148076923,4.956,3.996774194,0.612562552,0.090117591,0.204328741
78,PDE4B,9.8571,9.653,9.150422371,9.194,0.706677629,0.6631,4.421428571,9.523076923,8.666,5.491129032,0.653672788,0.107883918,0.255744042
79,TS,8.567775,8.726,8.125040167,8.181,0.442734833,0.386775,8.821428571,4.75,3.705,2.489919355,0.622374477,0.105678876,0.159876953
80,SRC,9.20845,9.064,9.113315526,9.2,0.095134474,0.00845,0,0,0,0.499193548,0.50149207,0.029555887,0.002955384
,,,,,,,,4.693474427,4.202374169,3.730380055,2.650492907,0.609764997,0.082454798,0.125394781
