,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
14,ERBB2,1142.32244,1028.95256,1040.420223,1014.644232,101.9022171,127.6782078,4.929166667,7.39375,6.161458333,4.43625,0.531189851,0.076894467,0.207473209
15,CATL,639.6002369,647.4371723,591.4045571,588.3596482,48.19567974,51.24058867,0,0,6.05,6.980769231,0.721153846,0.11647585,0.125502793
16,TP,641.6492666,640.2807922,622.7696428,628.0202777,18.87962375,13.62898889,0,0,1.560675883,1.285262492,0.556672671,0.037733703,0.029224092
17,SIRT2,477.8500781,476.9758508,509.1313991,519.2906529,-31.28132098,-41.44057471,4.353571429,2.344230769,1.219,0.999180328,0.389440204,0.030448895,0.068587243
18,TIE2,981.3223614,926.1590999,755.4273698,753.3474279,225.8949915,227.9749335,24.97916667,17.48541667,18.734375,9.492083333,0.789365833,0.378778123,0.592940983
19,HDAC8,687.4777435,674.4866727,705.6321142,701.0388444,-18.15437078,-13.561101,0,0,0,0,0.438400335,0.025876509,3.60E-05
20,GSK3B,977.514013,847.7649045,856.6116129,795.4421102,120.9024001,182.0719028,4.303571429,4.634615385,4.82,2.963114754,0.584613734,0.065142643,0.14910717
21,ACE2,793.0435832,807.7491393,784.7570598,791.3747154,8.28652343,1.66886788,0,2.378846154,3.711,1.99516129,0.563074353,0.045807699,0.074429324
22,AR,926.7780797,881.6386607,766.9336077,724.6975217,159.8444721,202.080558,11.26785714,9.658163265,5.200549451,4.225446429,0.724117508,0.19059592,0.333739157
23,NA,1062.16945,1084.703545,633.2089642,625.5277983,428.9604862,436.6416521,30.975,30.975,27.258,18.98467742,0.975020851,0.894404601,0.942320228
24,AKT1,1159.915691,1120.7642,887.4918273,879.4449789,272.4238636,280.4707121,25.25641026,25.25641026,15.15384615,9.092307692,0.820378222,0.335731125,0.568369448
25,PNP,975.5784503,988.5798996,715.1560788,696.4806856,260.4223715,279.0977648,13.21071429,14.22692308,13.563,11.93225806,0.930867561,0.32797674,0.429411282
26,ADAM17,989.0864257,966.5929417,842.7971706,842.9801988,146.2892551,146.1062269,17.55714286,14.18076923,11.061,8.424596774,0.70529857,0.240766565,0.433550918
27,MDM2,707.6015559,708.2896838,628.71307,625.8564656,78.88848588,81.74509027,16.33714286,16.33714286,10.89142857,7.374404762,0.838593215,0.242944544,0.430156638
28,JNK1,1017.031189,892.0967025,857.5212518,795.9900905,159.5099368,221.0410981,10.48245614,10.48245614,6.551535088,3.144736842,0.63337579,0.090326378,0.233214481
29,COX2,809.3738664,804.138631,738.0257931,744.8336645,71.34807328,64.54020195,13.84864865,10.25825826,7.693693694,4.830923947,0.728803467,0.190721137,0.361975366
30,QPCT,641.0618784,646.0823415,569.3713834,547.885322,71.69049499,93.17655644,4.410714286,4.75,7.41,5.975806452,0.631987448,0.102381778,0.206667896
31,DHFR,833.0631692,867.9429469,666.6263299,657.2937972,166.4368393,175.769372,7.86,7.86,13.755,8.646,0.771406045,0.228451881,0.380132359
32,JNK2,816.1886761,783.9203078,793.0578961,795.9373654,23.13078006,20.25131077,4.995726496,2.497863248,1.248931624,0.508039983,0.518039483,0.057867939,0.071720706
33,HMGR,872.3034423,872.3034423,674.7543087,684.2222617,197.5491336,188.0811806,6,6,6,6,1,1,1
34,FKBP1A,636.2870843,603.2219797,601.9546888,592.7719955,34.33239549,43.51508883,0,2.557172557,5.318918919,3.217088056,0.590471444,0.053670367,0.107354362
35,PI3KG,856.2564511,761.3453654,752.4835946,728.5051707,103.7728566,127.7512804,11.78181818,8.836363636,5.890909091,3.005565863,0.59079614,0.111737087,0.236977886
36,BRAF,894.4375149,869.3153517,824.9841674,806.7752072,69.45334752,87.66230773,0,2.382642998,2.477948718,2.538881883,0.620122393,0.052061554,0.06574622
37,JNK3,1211.138081,1185.205149,936.521381,919.1685506,274.6166995,291.9695299,17.71428571,19.07692308,11.16,6.606557377,0.78382643,0.261236599,0.424344945
38,GR,745.7605386,690.5045395,668.7284358,655.149746,77.03210276,90.61079251,8.728571429,9.4,6.11,4.927419355,0.649323181,0.108303878,0.229098746
39,PRKCQ,1209.364213,1166.975938,884.7309551,847.1436451,324.6332576,362.2205676,15.78947368,15.78947368,10.52631579,7.894736842,0.856010508,0.263759251,0.395161911
40,THROMBIN,720.4463692,722.6076412,671.1338984,667.6510785,49.31247082,52.79529064,4.552631579,4.902834008,3.824210526,1.567299396,0.718266254,0.075022035,0.110630337
41,FXA,855.8531405,835.7022787,878.5639798,849.9262926,-22.7108393,5.926847906,0,0,0,0.508119658,0.482251951,0.030738344,0.00654193
42,MMP2,631.1448659,640.7178684,648.4319818,659.8161908,-17.28711581,-28.67132485,0,0,0,0.49516129,0.447874579,0.028744434,0.003837008
43,ER-BETA,1017.105739,1014.808807,718.9239589,704.0098391,298.1817796,313.0958994,17.15172414,19.05747126,16.81541582,12.25123153,0.946594828,0.507489615,0.615682095
44,ROCK-1,833.7034091,790.0447317,829.8613545,790.8629451,3.842054599,42.84046402,0,0,1.205,0.493852459,0.507532189,0.034629439,0.030041823
45,FGFR1,1192.052875,1314.646841,748.7659544,710.6770872,443.2869202,481.3757874,24.54166667,22.0875,18.40625,11.97966102,0.79461775,0.484248417,0.69261455
46,EPHB4,1007.211674,938.6033131,972.4499761,935.9830523,34.76169807,71.22862191,4.328571429,4.661538462,3.636,1.490163934,0.508639078,0.063812272,0.12546373
47,HDAC2,728.4815848,701.7334887,745.0746013,743.4646317,-16.59301645,-14.98304683,7.869047619,4.496598639,2.24829932,0.925770308,0.454241071,0.078001335,0.126413705
48,BCL2,667.9290985,679.6277336,575.3753275,578.6052791,92.55377101,89.32381938,0,0,0,7.2,0.92892562,0.218084416,0.054536407
49,SARS-HCOV,427.480339,422.6778751,440.2389801,438.7458677,-12.75864106,-11.26552864,8.798534799,4.737672584,3.695384615,2.524169819,0.412595437,0.043386596,0.134788132
50,17BETAHSD1,564.7969176,556.1500123,564.1650425,558.2464349,0.63187503,6.550482666,4.378571429,2.357692308,1.226,0.988709677,0.498397976,0.035020992,0.062006659
51,HSP90,992.2898531,951.533461,811.1247601,789.5385176,181.165093,202.7513355,21.67857143,14.00769231,10.926,4.975409836,0.742546848,0.236183054,0.412557083
52,EGFR,891.5962227,895.7368199,906.5945927,892.3065194,-14.99836997,-0.710296707,4.399267399,2.368836292,1.231794872,0.504833964,0.495277815,0.031717368,0.047340705
53,PDK1,1206.679729,1195.165031,810.8656674,766.1618809,395.8140618,440.5178483,9.045112782,12.17611336,13.92947368,8.303710095,0.826903095,0.201420702,0.348125384
54,ACHE,797.8546718,866.9956058,774.4093448,850.3640589,23.44532699,-52.50938704,0,0,3.66,2,0.54595339,0.043281033,0.067113536
55,PYGL-OUT,760.1016619,738.5660123,723.361892,725.0051175,36.73976992,35.09654444,13.2,11.84615385,8.624,4.967741935,0.603691275,0.111621182,0.298136861
56,LCK,1109.984831,1040.652469,929.3229582,889.4713163,180.6618724,220.5135144,12.87857143,6.934615385,6.01,3.940983607,0.647095525,0.143134831,0.255583788
57,AURKA,1263.899398,1282.452393,819.3713005,757.6094045,444.5280972,506.2899932,13.28571429,19.07692308,16.12,8.639344262,0.808590839,0.312448805,0.513255082
58,11BETAHSD1,669.2323978,666.8141959,659.9921585,667.0625558,9.240239263,2.169842052,0,0,0,1.023033464,0.52992204,0.034845804,0.012447468
59,PYGL-IN,716.620257,738.3143806,709.7991774,726.5320784,6.821079622,-9.911821437,4.509157509,4.856015779,2.525128205,1.527295285,0.524995698,0.041443298,0.095915059
60,GBA,537.7582053,530.3357189,546.6464854,542.5419343,-8.888280122,-4.783728946,0,0,0,1.491532258,0.467937972,0.03249343,0.013725008
61,ALR2,638.3949613,652.0753907,579.5978645,588.856296,58.79709679,49.53866526,8.75,9.423076923,8.575,4.939516129,0.668291139,0.144165277,0.288853907
62,PR,851.4587885,831.5303395,776.8247618,768.3107017,74.63402664,83.14808679,9.8,5.345454545,5.6,3.957692308,0.648031043,0.090463455,0.21567174
63,P38-ALPHA,935.9421285,843.0542875,811.6216428,797.8949173,124.3204858,138.0472112,17.42857143,14.07692308,13.42,7,0.667648305,0.182843334,0.400903374
64,CYP2A6,374.9856551,375.5488994,401.9153599,404.8199525,-26.92970486,-29.83429744,0,0,0,0,0.321796855,0.026787073,0.000201144
65,MK2,997.1966201,969.0104097,741.1731701,742.6888791,256.0234499,254.507741,15.72972973,13.10810811,13.10810811,9.597801191,0.889589678,0.263524125,0.407729987
66,COX1,715.6259255,715.1506447,692.3007639,698.1616331,23.32516154,17.46429231,4.786324786,7.179487179,4.994425864,2.564102564,0.538959653,0.060968973,0.176899756
67,RXR,1069.275654,1106.498897,834.9842671,838.0657666,234.2913867,231.2098872,25.86486486,23.27837838,19.39864865,14.01013514,0.91166275,0.655510604,0.812553992
68,ITK,1164.462019,1166.474207,815.3390656,758.0908816,349.122953,406.371137,8.7,9.369230769,8.526,7.986885246,0.823726655,0.185528094,0.311986904
69,ACE,923.9462224,923.9462224,733.3930549,751.7099163,190.5531675,172.2363061,53.5,35.66666667,42.8,19.45454545,0.990566038,0.2875,0.538739317
70,PIM-1,983.9874961,872.185095,807.0487907,784.2013058,176.9387054,199.7861903,12.93214286,9.284615385,7.242,4.45204918,0.716002571,0.133772382,0.266912849
71,HIV1RT,723.5591202,728.4751545,668.7290562,668.2805539,54.83006407,55.27856634,16.37142857,13.64285714,7.118012422,2.822660099,0.680365179,0.131184241,0.290698156
72,PPARA,862.9982682,862.4699965,827.9127118,822.3276963,35.08555637,40.67057183,0,2.49122807,2.599542334,3.671283472,0.597545777,0.0588297,0.076984276
73,PARP-1,1528.888665,1608.289227,741.3682277,694.2453537,787.5204372,834.6433112,30.125,30.125,28.92,14.81557377,0.968540773,0.82244007,0.918205386
74,INHA,589.3270821,587.7982502,583.1666516,585.9754995,6.160430504,3.351582661,8.75,7.067307692,3.675,2.469758065,0.49478903,0.049817474,0.150792455
75,AURKB,984.5942628,932.1029486,760.1710513,710.4045447,224.4232115,274.1897181,21.66666667,10.83333333,7.222222222,3.095238095,0.728494624,0.247810713,0.473315885
76,TK,758.7646334,758.1131466,730.7508353,739.5470468,28.01379806,19.21758662,4.516483516,2.431952663,1.264615385,1.019851117,0.554760984,0.059631322,0.076093932
77,PDE4B,970.5306562,964.0779331,745.5922047,733.8204934,224.9384515,236.7101628,17.6,18.95384615,19.712,9.935483871,0.899853188,0.418598818,0.587842176
78,TS,549.6886563,577.7529075,557.9437505,567.525429,-8.255094197,-17.83677267,0,0,1.217,0.997540984,0.469796092,0.030322919,0.028795921
79,SRC,904.0989521,784.9103809,843.3922054,811.8649048,60.70674673,92.23404731,8.864468864,7.159763314,4.964102564,2.54308533,0.511287744,0.063942267,0.192794814
,,,,,,,,10.36008484,8.85480122,7.666790494,5.013771949,0.662266221,0.177331803,0.271360155
