,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
56,LCK,7.565887362,7.740499418,7.073826028,7.172175181,0.492061335,0.393712181,8.592857143,6.940384615,3.609,4.437295082,0.695399828,0.089069209,0.170614036
57,HIV1PR,5.901033904,5.865190518,6.0252973,6.009377652,-0.124263396,-0.108343748,0,0,0,0.499590164,0.433354538,0.027518235,0.003850697
58,AURKA,7.217302757,7.204432058,5.832357726,5.914190133,1.384945031,1.303112624,0,4.657692308,6.055,4.963114754,0.865392827,0.133497387,0.147220208
59,11BETAHSD1,7.574694638,7.534112011,7.405674415,7.449466586,0.169020223,0.125228053,4.908333333,7.3625,4.908333333,1.996610169,0.54677065,0.05955884,0.170591458
60,PYGL-IN,5.465585828,5.439976449,5.18027768,5.17427392,0.285308148,0.291311908,4.4,7.107692308,4.928,4.470967742,0.61675755,0.076788227,0.177102966
61,GBA,5.69230405,5.635309241,5.577080551,5.567561414,0.1152235,0.124742636,0,0,1.232,0.496774194,0.554173658,0.035465158,0.017155158
62,ALR2,5.436054196,5.827161865,5.696606751,5.747333129,-0.260552556,-0.311278933,0,0,0,0.494354839,0.459801855,0.030101429,0.003225507
63,PR,7.667236767,7.564261019,6.966748802,6.979676071,0.700487965,0.687560696,4.3,4.690909091,6.142857143,4.465384615,0.770917339,0.139340797,0.218842141
64,P38-ALPHA,7.366039518,7.352727341,6.13796495,6.243627458,1.228074568,1.12241206,13.08214286,11.74038462,13.431,8.862096774,0.903852667,0.262998113,0.40989759
65,CYP2A6,5.246095687,5.235389403,5.314383809,5.289912603,-0.068288122,-0.043816916,0,2.255,2.373684211,0.980434783,0.464820186,0.042318657,0.077366261
66,MK2,7.042943219,7.078733812,5.701513341,5.817580284,1.341429878,1.225362935,4.858333333,4.858333333,4.858333333,4.446610169,0.868561279,0.142528162,0.183773932
67,COX1,7.345080256,7.303977787,7.367276254,7.39606469,-0.022195998,-0.050984435,0,0,0,0,0.47474537,0.030769297,0.001156203
68,RXR,6.556806377,6.477507754,6.005407253,6.006162061,0.551399124,0.550644316,9.61,7.2075,4.805,4.903061224,0.728935939,0.149345594,0.258787802
69,ITK,6.59061626,6.599468586,6.619223054,6.65690856,-0.028606794,-0.0662923,0,0,0,0.499180328,0.454371817,0.02772487,0.011712721
70,ACE,7.511933355,7.568801061,5.951355476,5.945541496,1.56057788,1.566391859,17.64285714,16.625,16.055,12.44959677,0.91334728,0.433621325,0.573358659
71,PIM-1,6.998584402,7.11865015,6.360603833,6.370952806,0.637980569,0.627631596,8.635714286,4.65,2.418,1.981967213,0.707356715,0.081584194,0.141556653
72,HIV1RT,6.805537689,6.861759098,6.530911116,6.573418135,0.274626573,0.232119555,4.346428571,7.021153846,3.651,1.995081967,0.579205607,0.057597155,0.15121518
73,PPARA,6.757844559,6.820273129,6.651580945,6.677422553,0.106263614,0.080422006,0,2.375,1.239130435,2,0.547022727,0.040817117,0.05586741
74,PARP-1,7.118633699,7.181452008,6.683289592,6.777047132,0.435344107,0.341586567,0,0,2.41,2.469262295,0.65916309,0.059244093,0.055032517
75,INHA,6.082996193,6.036179958,6.185606398,6.190069095,-0.102610205,-0.107072902,0,0,0,0.493951613,0.452953586,0.029068344,0.003189161
76,AURKB,7.128749414,7.085859719,6.473078752,6.558238576,0.655670662,0.570510839,4.339285714,4.673076923,3.645,2.987704918,0.735595745,0.077520495,0.120841755
77,TK,6.149860427,6.18682632,6.327974714,6.382296639,-0.178114287,-0.232436212,0,0,0,0,0.444456067,0.02733353,0.000886737
78,PDE4B,7.606316087,7.348843386,6.98350052,7.02194968,0.622815568,0.584366407,13.2,7.107692308,6.16,4.967741935,0.670511745,0.156867673,0.266334612
79,TS,6.848803374,6.866477036,6.344841099,6.378053213,0.503962276,0.470750162,0,2.344230769,1.219,4.496311475,0.722264631,0.088136031,0.096839677
80,SRC,6.946741171,7.079086006,6.458978653,6.524201685,0.487762518,0.422539485,0,0,2.422,2.977868852,0.669748079,0.065244233,0.073524653
,,,,,,,,4.506355085,4.426239887,3.85267121,3.276149739,0.665084323,0.106472285,0.145351956
