,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
11,ADRB2,36.93286386,37.05602455,38.22237208,38.46733475,-1.28950822,-1.534470892,0,0,1.198958333,0.992241379,0.432808281,0.029235343,0.018073521
12,VEGFR1,48.97622385,47.07860374,40.03321788,39.79195595,8.943005968,9.184267902,9.5,11.875,8.673913043,5,0.749159091,0.182330047,0.345799105
13,KIF11,31.39328465,31.46880531,31.26293026,31.31107903,0.130354394,0.082205629,4.317857143,4.65,2.418,0.990983607,0.493969204,0.034501897,0.079983741
14,ERBB2,71.22661457,73.35321045,46.6064993,45.67697144,24.62011527,25.54964314,24.64583333,27.11041667,23.41354167,13.30875,0.889041995,0.625872193,0.788708926
15,CATL,39.42217488,39.63696289,38.79215397,39.19437408,0.630020914,0.227800798,0,0,0,1.988709677,0.519635373,0.044550136,0.029670627
16,TP,36.18128028,36.03385925,28.77681488,28.72062874,7.404465403,7.460651541,12.7875,9.3,9.742857143,6.885576923,0.821286877,0.246562642,0.38975666
17,SIRT2,22.20905974,22.11459541,21.24609522,21.59412575,0.962964522,0.614933991,8.707142857,4.688461538,2.438,1.998360656,0.538825276,0.046496134,0.103807494
18,TIE2,47.81155581,42.84386253,38.99944292,38.83483315,8.812112892,8.97672267,24.95833333,22.4625,16.22291667,7.4875,0.614831606,0.329444022,0.581847144
19,HDAC8,28.89214487,28.77684784,29.79404633,29.67922306,-0.901901459,-0.78707819,0,0,0,0,0.453664154,0.027070505,0.000415187
20,GSK3B,63.2391324,59.71156502,38.43254547,36.98718643,24.80658693,26.25194597,25.82142857,18.53846154,15.665,10.37090164,0.881974249,0.387478733,0.557804358
21,ACE2,32.86403956,32.62208748,31.26967416,31.45982552,1.594365407,1.404214048,4.425,2.382692308,2.478,2.497983871,0.597810676,0.0518873,0.085453346
22,AR,50.65485773,49.55712128,39.20478837,39.11062622,11.45006936,11.54423151,12.05625,9.185714286,8.655769231,5.845454545,0.852031509,0.3379432,0.539485871
23,NA,51.02114263,49.28878784,27.40612096,27.03324032,23.61502167,23.98790231,30.95,30.95,28.474,14.97580645,0.951836394,0.751000965,0.888087845
24,AKT1,45.24041843,46.15538216,33.40228038,32.75514984,11.83813805,12.48526859,14.7625,12.30208333,9.841666667,6.397083333,0.806332165,0.210794545,0.3653237
25,PNP,60.73310709,58.6125927,35.24678534,34.67759895,25.48632175,26.05550814,26.27142857,25.93461538,22.068,10.38145161,0.955628162,0.547806343,0.709294448
26,ADAM17,41.11682673,40.88864136,39.09325788,39.30544662,2.02356884,1.8113801,0,2.363461538,1.229,1.982258065,0.580950378,0.044539672,0.056379156
27,MDM2,25.22552361,23.95081234,23.16479923,23.02263069,2.060724384,2.202892923,0,7.475,6.229166667,2.491666667,0.600086505,0.062768653,0.158396219
28,JNK1,64.97460461,64.52715302,39.94430684,38.42452621,25.03029776,26.55007839,19.98333333,19.98333333,14.9875,11.49041667,0.864710958,0.374914026,0.536173955
29,COX2,40.30449247,40.50137138,35.07083747,35.14433289,5.233655003,5.160159588,12.87,9.533333333,8.341666667,5.487209302,0.798685819,0.231547043,0.396745727
30,QPCT,26.25361691,26.7631979,19.12632804,18.42454529,7.127288865,7.829071617,13.25357143,9.515384615,12.37,6.983064516,0.81660401,0.230877238,0.358067309
31,DHFR,41.04954214,44.99149323,31.46258514,31.22241783,9.586957,9.82712431,13.10357143,16.46346154,14.676,10.35604839,0.783748943,0.295842284,0.471662245
32,JNK2,40.29060006,35.95809555,36.69274711,36.43629837,3.597852947,3.854301691,19.53333333,9.766666667,7.325,2.979661017,0.516386926,0.118909842,0.276912298
33,HMGR,47.81231344,48.65079498,28.65478185,28.3041153,19.15753159,19.50819814,30.875,30.875,29.64,16.43346774,0.96,0.807911194,0.908296604
34,FKBP1A,34.07918448,33.67531586,26.78694197,26.58130264,7.29224251,7.497881842,17.61428571,18.96923077,16.029,8.452016129,0.840821459,0.324925964,0.519227071
35,PI3KG,59.03934183,57.2244606,38.52442016,37.47395706,20.51492167,21.56538477,17.3,16.30192308,15.743,9.429918033,0.891844577,0.344331109,0.515300953
36,BRAF,45.47524204,44.44612122,35.24643656,34.77906418,10.22880548,10.69617786,17.27142857,9.3,9.672,6.441393443,0.777908469,0.193870267,0.351969102
37,JNK3,55.81459575,50.74225426,38.50308825,37.95758057,17.3115075,17.85701518,25.92857143,23.26923077,14.52,8.430327869,0.809059829,0.375048404,0.59460519
38,GR,40.77361088,37.98716736,35.53291455,35.0464592,5.240696332,5.72715168,30.575,16.46346154,8.561,4.438306452,0.694209637,0.227166865,0.413835326
39,PRKCQ,59.12597265,63.88732147,37.36126608,36.30826569,21.76470657,22.81770697,25.75714286,25.42692308,21.636,11.33032787,0.83225043,0.486883405,0.699583384
40,THROMBIN,58.83594952,62.05324745,36.97196067,35.7402153,21.86398885,23.09573421,25.95,23.28846154,19.376,10.91885246,0.851814688,0.490917265,0.690554626
41,FXA,48.88677363,45.873703,34.09754116,33.45143509,14.78923248,15.43533854,29.825,19.88333333,12.42708333,6.959166667,0.820446661,0.322177661,0.497115559
42,MMP2,25.43753515,25.14899158,26.8613721,27.21589661,-1.423836944,-1.778361452,0,0,0,0.988709677,0.411698988,0.026069114,0.005990307
43,ER-BETA,41.52295189,41.58855247,34.20420081,34.16603279,7.318751078,7.356919098,16.8,14,9.882352941,7.5,0.85690625,0.346324821,0.524259891
44,ROCK-1,54.33235359,47.56640434,36.97774473,36.37843704,17.35460886,17.95391655,12.93214286,13.92692308,13.277,7.420081967,0.815616967,0.242723691,0.431244529
45,FGFR1,51.85001483,54.2367115,31.85329485,31.07618904,19.99671998,20.77382579,19.65,24.5625,25.790625,12.48940678,0.89547849,0.557381524,0.763429721
46,EPHB4,62.20013285,61.28294563,39.88024412,39.08924675,22.31988872,23.1108861,30.35,23.34615385,20.638,11.44344262,0.764714651,0.478810856,0.701952977
47,HDAC2,43.13363061,40.53919983,42.35452253,42.19372749,0.779108083,0.939903116,8.671428571,7.003846154,4.856,1.990163934,0.480813458,0.052473388,0.17159273
48,BCL2,24.52107375,25.0858717,22.22166188,22.08157539,2.299411867,2.439498353,0,7.055769231,3.669,2.958870968,0.653381234,0.065876992,0.114147008
49,SARS-HCOV,7.727590433,7.956317902,7.04398289,6.974856138,0.683607542,0.752734294,0,0,1.231794872,1.514501892,0.59241361,0.044214124,0.033205937
50,17BETAHSD1,28.60189457,28.36710453,28.21133156,27.63150215,0.390563011,0.970392418,0,0,0,0.494758065,0.549347094,0.034492311,0.003718018
51,HSP90,42.62547312,42.57234573,33.25148932,32.25045967,9.373983795,10.37501345,21.67857143,14.00769231,13.354,6.96557377,0.731260647,0.222510685,0.432431197
52,EGFR,58.32699904,51.99440384,34.59958278,33.8184967,23.72741627,24.50850234,30.1,25.46923077,16.856,8.881967213,0.83915378,0.429597686,0.640822056
53,PDK1,90.53494806,89.51568604,33.99518496,32.21134567,56.5397631,58.32360239,30.15,30.15,27.738,16.80491803,0.972041166,0.833849337,0.921681239
54,ACHE,24.04696122,25.54049873,25.24138797,27.14911461,-1.194426749,-3.102153385,0,0,1.216,0.996721311,0.461670918,0.030248153,0.031121707
55,PYGL-OUT,36.44066057,36.06008148,30.69313626,30.32437134,5.747524314,6.116289234,8.828571429,4.753846154,6.18,4.485483871,0.858967391,0.127084493,0.187954137
56,LCK,59.51619849,58.7016716,37.77144654,36.81702042,21.74475195,22.69917808,21.48214286,20.82115385,20.451,11.3397541,0.817841788,0.410356601,0.629668918
57,HIV1PR,71.15236626,63.38296509,46.08964166,45.79052353,25.06272459,25.36184273,30.45,25.76538462,20.706,9.983606557,0.862945671,0.518004628,0.715710442
58,AURKA,72.22986536,73.59537506,34.1397083,32.5941925,38.09015706,39.63567286,25.95,27.94615385,25.431,13.40040984,0.904568745,0.63796476,0.808869021
59,11BETAHSD1,21.99632716,21.70609283,21.2157606,21.00283527,0.780566559,0.993491888,0,0,0,0.998305085,0.57258348,0.041021306,0.015131974
60,PYGL-IN,41.9869626,39.38551521,37.15909528,36.98872375,4.827867327,4.99823885,26.4,16.58461538,9.856,5.464516129,0.651258389,0.217433,0.40884125
61,GBA,30.41615629,32.25704098,27.13908209,26.56879997,3.277074202,3.847356319,4.392857143,4.730769231,2.46,1.487903226,0.636743697,0.062220328,0.093335567
62,ALR2,26.2809428,26.7862978,26.3870808,26.64760208,-0.106138002,-0.366659284,4.367857143,4.703846154,2.446,2.958870968,0.50716399,0.048913567,0.108268744
63,PR,39.80824146,36.82580948,34.78750671,34.1631546,5.020734752,5.645086861,17.2,14.07272727,9.828571429,3.969230769,0.657787298,0.157790299,0.366751145
64,P38-ALPHA,48.23692555,47.18274117,31.81103684,31.33825397,16.42588871,16.89867158,21.78571429,25.80769231,18.3,11,0.894576271,0.454123183,0.648763667
65,CYP2A6,20.77203252,20.81248188,20.98635084,21.29273701,-0.214318314,-0.520704484,0,0,1.186842105,0.980434783,0.468822506,0.039878729,0.050776174
66,MK2,65.56623621,60.42022133,35.4560981,34.42807388,30.11013811,31.13816233,24.27083333,19.41666667,19.41666667,13.32838983,0.954666667,0.540312866,0.671757325
67,COX1,36.46449523,36.73755264,32.69425859,32.43106651,3.770236637,4.033428717,0,7,4.869565217,3,0.678009259,0.07593403,0.149951088
68,RXR,57.1452774,55.56769562,42.80696356,42.83395004,14.33831385,14.31132736,24.025,24.025,19.22,11.76734694,0.942833876,0.627104061,0.798842569
69,ITK,44.27138,40.97495079,33.62465185,32.31483078,10.64672814,11.95654922,13.03928571,7.021153846,8.519,4.488934426,0.745242141,0.127873021,0.277715876
70,ACE,34.97492261,33.74394608,28.90401292,28.65643883,6.070909691,6.318483782,13.23214286,14.25,12.35,6.473790323,0.729623431,0.205101881,0.39918885
71,PIM-1,56.60162458,54.70471382,36.61064134,35.94583511,19.99098324,20.65578947,21.58928571,18.6,13.299,8.918852459,0.892621899,0.314219652,0.489003783
72,HIV1RT,32.80306592,32.67361069,29.44116589,29.27449226,3.361900034,3.528573656,0,4.680769231,3.651,2.992622951,0.661236194,0.060030541,0.110832044
73,PPARA,48.04817052,49.48394203,39.23469797,39.14850998,8.813472546,8.89966054,19,19,14.86956522,9,0.769409091,0.322442131,0.526270349
74,PARP-1,46.94624228,43.55885124,25.03338097,24.07927704,21.91286132,22.86696525,21.44642857,20.78653846,15.613,8.367622951,0.874720069,0.383513446,0.559372242
75,INHA,21.5205431,21.3608532,21.44950547,21.2810173,0.07103763,0.239525795,4.375,4.711538462,2.45,0.987903226,0.50092827,0.036775169,0.096122302
76,AURKB,62.51782684,62.14700317,35.36434125,34.09843063,27.15348559,28.41939621,21.69642857,25.70192308,19.44,10.95491803,0.871489362,0.442575271,0.654691881
77,TK,34.05876083,33.87586784,30.10849612,30.40493774,3.95026471,3.65382309,13.22142857,7.119230769,4.936,3.483064516,0.65169598,0.10375843,0.197990744
78,PDE4B,45.95468082,46.10399437,33.16982666,32.55514717,12.78485416,13.39953365,17.6,21.32307692,13.552,8.941935484,0.879362416,0.331124896,0.498120764
79,TS,20.48550134,20.63160992,18.75990416,18.69348431,1.725597178,1.792017031,4.35,4.684615385,8.526,4.492622951,0.584486418,0.085660104,0.221976751
80,SRC,46.92514906,43.76649475,32.22736755,31.63212204,14.69778151,15.29302702,25.97142857,18.64615385,15.756,7.947540984,0.746651024,0.316058568,0.545669838
,,,,,,,,15.68665564,14.09199841,11.52691447,6.786247674,0.739218978,0.273206535,0.406623794
