,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
49,SARS-HCOV,438.4113704,438.1327331,447.3840411,444.4920176,-8.972670641,-6.080647197,0,2.370808679,2.465641026,1.010508617,0.452477016,0.031900973,0.059922753
50,17BETAHSD1,568.7546632,558.3767126,562.7670409,557.0739996,5.987622258,11.68066356,4.417857143,2.378846154,2.474,1.99516129,0.500689223,0.058909129,0.093798566
51,HSP90,992.0319955,919.6668702,789.8008448,776.9223237,202.2311507,215.1096718,26.42142857,23.71153846,16.029,6.960483871,0.739794635,0.342981422,0.559659863
52,EGFR,1303.661879,1241.770103,877.5865382,866.155177,426.0753407,437.5067019,26.37857143,23.67307692,16.003,10.42379032,0.894878254,0.432094332,0.605536174
53,PDK1,1476.217433,1489.825883,809.5851886,768.9185075,666.6322444,707.2989255,26.35714286,23.65384615,23.37,13.39112903,0.940336134,0.572612541,0.737148437
54,ACHE,884.7415922,906.1950442,817.1401176,848.2474193,67.60147464,36.49417285,4.414285714,2.376923077,2.472,3.488709677,0.674665552,0.066614975,0.104144102
55,PYGL-OUT,784.1424968,790.7856761,718.2274781,716.7662548,65.91501874,67.37624201,4.414285714,7.130769231,6.18,3.987096774,0.827257525,0.127546935,0.19646691
56,LCK,1332.356545,1362.759304,897.3133223,868.8375333,435.043223,463.519012,26.37857143,23.67307692,19.696,11.91290323,0.801805206,0.470210281,0.673015876
57,HIV1PR,1229.671054,1203.610446,927.9078084,918.071696,301.7632453,311.5993577,18.46616541,24.8582996,21.97473684,16.15789474,0.947965502,0.565750715,0.682484464
58,AURKA,1400.631006,1442.938559,807.7436376,755.5309672,592.8873686,645.100039,26.42142857,28.45384615,23.427,11.93225806,0.937238055,0.548347706,0.731081455
59,11BETAHSD1,670.9660379,659.7348107,664.2150729,664.6200985,6.750964971,6.345939451,4.403571429,2.371153846,1.233,0.497177419,0.527200335,0.033927178,0.046422501
60,PYGL-IN,824.102679,821.9898869,696.0983935,701.6986792,128.0042854,122.4039997,18.06593407,17.02366864,11.38153846,8.158808933,0.911008032,0.311371318,0.454470745
61,GBA,538.8550921,522.1311143,546.9887119,538.9759357,-8.133619757,-0.120843509,8.835714286,4.757692308,2.474,1.99516129,0.41871345,0.040558864,0.12093843
62,ALR2,635.6591754,647.9891393,584.5696048,585.2709276,51.08957066,50.38824779,17.51428571,11.78846154,8.582,4.943548387,0.656724283,0.183378355,0.339096901
63,PR,883.4263637,830.244735,771.1678684,761.7485478,112.2584953,121.6778159,17.68571429,11.90384615,7.428,3.993548387,0.682575125,0.166330589,0.30554348
64,P38-ALPHA,985.0502029,953.7952384,796.5674943,786.7284884,188.4827086,198.3217145,17.64285714,21.375,16.055,7.967741935,0.832217573,0.336484607,0.541759973
65,CYP2A6,389.6784627,380.8537081,428.6738702,430.2846828,-38.99540752,-40.60622013,0,0,1.236,0.498387097,0.250250836,0.020697352,0.017531009
66,MK2,984.9804976,946.5595866,728.4591952,716.4472638,256.5213024,268.5332338,13.2,11.84615385,9.856,8.44516129,0.912688758,0.301575768,0.371506528
67,COX1,697.8469716,700.4223242,693.1607712,691.2380955,4.686200368,6.608876052,0,0,1.294736842,2.610356537,0.500706464,0.039757723,0.053253751
68,RXR,1085.190224,1093.101256,823.9333673,822.7217521,261.2568563,262.4684715,30.95,26.18846154,27.236,16.4733871,0.987395659,0.785914493,0.860705192
69,ITK,1062.827776,1080.330242,770.9895403,724.3776624,291.8382352,338.4501132,4.52014652,4.867850099,5.062564103,6.634408602,0.860036477,0.165404799,0.203693125
70,ACE,782.8560042,758.9222959,743.4325245,749.4585081,39.4234797,33.39749615,17.62857143,16.61153846,11.106,5.473387097,0.572906198,0.176344109,0.397730223
71,PIM-1,1093.292184,1050.428892,799.3904801,776.226284,293.9017034,317.0658995,22.05357143,16.625,14.82,9.461693548,0.847384937,0.30811505,0.524935286
72,HIV1RT,701.1380111,700.5916316,675.5402388,673.6385352,25.59777231,27.49947591,8.785714286,4.730769231,2.46,2.47983871,0.614747899,0.056481566,0.126515803
73,PPARA,939.8737299,953.9860678,812.7159275,810.0047678,127.1578024,129.8689621,13.24285714,11.88461538,11.124,8.472580645,0.862625418,0.254022512,0.395671509
74,PARP-1,1443.978187,1502.481353,743.9906292,692.4659022,699.9875582,751.5122852,30.875,30.875,27.17,14.93951613,0.976589958,0.745901859,0.859546338
75,INHA,584.6038594,579.8930028,588.6145518,590.5181347,-4.010692433,-5.914275352,8.828571429,4.753846154,4.944,1.993548387,0.452654682,0.075128458,0.176944763
76,AURKB,1210.538177,1301.73435,760.928411,706.649701,449.6097656,503.8884756,17.64285714,21.375,18.525,10.45766129,0.855523013,0.375072923,0.574828516
77,TK,764.2340744,754.9159818,724.604781,726.0279158,39.62929344,38.20615869,4.389285714,2.363461538,2.458,1.982258065,0.607926829,0.054006655,0.092819527
78,PDE4B,979.1589348,1010.1751,742.2453916,729.1741068,236.9135432,249.984828,26.44285714,26.10384615,22.212,13.43467742,0.896335846,0.540478443,0.719804916
79,TS,587.6388422,598.0561267,559.1446753,564.5019037,28.49416681,23.13693845,0,0,1.261538462,2.034739454,0.63168206,0.054148279,0.027779895
80,SRC,1176.586124,1219.910459,834.9920502,807.8164038,341.5940738,368.7697202,30.75,18.92307692,17.22,10.41532258,0.817121849,0.420702463,0.60835075
,,,,,,,,15.00760145,13.52679309,11.16358973,7.065926109,0.746470853,0.270857902,0.383547361
