,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
46,EPHB4,90.02183628,88.13906479,53.48019153,52.34634209,36.54164475,37.67549419,26.01428571,23.34615385,23.066,17.41393443,0.982857751,0.703609664,0.778639969
47,HDAC2,50.23905697,49.33559608,49.44895875,49.32330704,0.790098222,0.915749931,4.335714286,2.334615385,2.428,1.492622951,0.507367973,0.034105846,0.066805332
48,BCL2,32.62387919,32.83549309,26.3451083,26.40884209,6.278770896,6.215037107,21.83928571,16.46346154,11.007,9.369758065,0.823858833,0.318708734,0.470124629
49,SARS-HCOV,8.654571301,8.73832798,8.017094354,7.931669474,0.637476947,0.722901827,0,2.368836292,1.231794872,2.524169819,0.576967209,0.043065307,0.051916013
50,17BETAHSD1,30.1180058,29.3020153,30.19627137,29.25901413,-0.078265567,0.858991671,0,0,0,0,0.513037068,0.032293038,0.000843003
51,HSP90,61.56000042,63.93998337,43.43713704,42.90800667,18.12286338,18.65199375,21.67857143,18.67692308,15.782,12.43852459,0.91137138,0.458763022,0.607806242
52,EGFR,72.62468872,71.5112381,44.62769563,44.98415756,27.99699309,27.64053116,30.1,20.83846154,16.856,10.36229508,0.836361684,0.425237867,0.622808259
53,PDK1,107.6399204,111.4439468,42.44388508,40.34987068,65.19603534,67.29004974,30.15,30.15,30.15,17.79344262,0.989408233,0.902491409,0.956185867
54,ACHE,30.62155361,35.8013649,31.31423689,34.75878143,-0.692683278,-4.137227821,0,0,0,0,0.48962585,0.030670284,0.000813608
55,PYGL-OUT,39.5707058,38.80959129,34.69491655,34.54261208,4.875789249,5.028093719,8.828571429,9.507692308,4.944,3.488709677,0.791868729,0.10310683,0.196739984
56,LCK,81.04794574,84.50839233,49.71850944,48.75287628,31.3294363,32.29506946,25.77857143,25.44807692,20.451,12.32581967,0.880245056,0.511321538,0.723193097
57,HIV1PR,123.2403687,128.9525528,63.25356713,61.99665833,59.98680152,61.24371033,26.1,25.76538462,26.796,16.47295082,0.899151104,0.729238548,0.850463137
58,AURKA,88.38079643,91.31889725,42.24587113,40.09971619,46.1349253,48.28108025,25.95,27.94615385,25.431,14.88934426,0.975128096,0.714678329,0.8241434
59,11BETAHSD1,25.61417966,25.4411602,24.15305554,23.98142052,1.461124123,1.632759142,0,0,0,0.499152542,0.627065026,0.047646228,0.012940755
60,PYGL-IN,52.2370533,53.27552605,44.70559558,44.89953041,7.531457716,7.337522888,17.6,18.95384615,14.784,7.451612903,0.810738255,0.252199301,0.464232144
61,GBA,34.9077178,36.44847107,31.2063755,30.69398785,3.701342297,4.213729954,8.785714286,4.730769231,3.69,2.47983871,0.645546218,0.095619274,0.169572523
62,ALR2,27.79902763,29.47409344,28.13759376,28.58879662,-0.338566122,-0.789768982,0,0,1.223,0.493145161,0.508326289,0.035358833,0.025263201
63,PR,43.17140503,40.82869339,38.69847493,38.15287209,4.472930097,5.018532944,12.9,9.381818182,7.371428571,3.969230769,0.594279234,0.158693141,0.342560086
64,P38-ALPHA,60.48550959,63.05838394,39.35233852,38.59427452,21.13317107,21.89123507,21.78571429,18.76923077,20.74,11.5,0.903326271,0.459187243,0.633109614
65,CYP2A6,20.62384489,20.16248322,20.96765623,21.24237156,-0.343811348,-0.618526673,4.51,4.51,3.560526316,1.470652174,0.447592807,0.048798291,0.146210574
66,MK2,69.68879175,64.59045792,40.63762115,39.41942596,29.0511706,30.26936579,19.41666667,19.41666667,14.5625,9.379237288,0.924555556,0.400978494,0.548767204
67,COX1,38.41054182,37.41477776,35.03144523,35.02827454,3.379096586,3.382267284,4.666666667,2.333333333,2.434782609,2,0.641319444,0.084716954,0.122405333
68,RXR,61.56150866,61.52789688,46.62198018,46.61296844,14.93952848,14.94854021,24.025,24.025,21.6225,13.23826531,0.976140065,0.776875227,0.901691848
69,ITK,65.29887524,65.78573799,43.49269548,41.21865845,21.80617976,24.08021679,13.03928571,14.04230769,12.17,8.479098361,0.811023789,0.250196385,0.427315824
70,ACE,42.52610178,41.99917221,32.15241957,32.05376053,10.37368221,10.47234125,17.64285714,14.25,14.82,8.465725806,0.822866109,0.283319735,0.468617254
71,PIM-1,58.38591795,57.18747711,42.0738824,41.55827332,16.31203555,16.82764463,4.317857143,13.95,10.881,7.432377049,0.824786142,0.221065156,0.365608183
72,HIV1RT,36.16804843,35.49931717,33.4153484,33.2594986,2.75270003,2.908549833,0,2.340384615,2.434,1.995081967,0.61011045,0.048257507,0.072456473
73,PPARA,59.69430752,61.69952583,48.50041014,48.81365967,11.19389737,10.88064785,23.75,19,17.34782609,13,0.858886364,0.521347761,0.671612459
74,PARP-1,62.31632395,65.84234238,33.02464739,31.03272057,29.29167656,31.28360338,21.44642857,23.09615385,20.417,12.30532787,0.890611542,0.453504126,0.654291162
75,INHA,22.83998179,22.53933144,23.7919387,23.91506958,-0.95195691,-1.075087786,4.375,2.355769231,1.225,0.493951613,0.408080169,0.031021794,0.064190033
76,AURKB,84.1357461,83.97824478,43.58208507,41.78537369,40.55366103,42.35037241,21.69642857,23.36538462,21.87,15.93442623,0.96593617,0.646679514,0.749840317
77,TK,42.49065857,44.86644173,33.84516305,34.46011543,8.645495519,8.030543137,17.62857143,14.23846154,11.106,9.951612903,0.822801508,0.295799138,0.441986842
78,PDE4B,55.8604351,58.35561752,40.23488768,40.12409401,15.62554743,15.73634109,13.2,14.21538462,16.016,11.42580645,0.882151846,0.364573348,0.506675268
79,TS,25.02059844,27.69263458,21.74843431,21.86436462,3.272164122,3.156233811,8.7,9.369230769,8.526,5.990163934,0.642699491,0.129847318,0.291900521
80,SRC,63.98509903,65.94185638,41.05248927,40.03113556,22.93260976,23.95396347,21.64285714,23.30769231,16.968,10.43114754,0.852879693,0.444927322,0.618613272
,,,,,,,,16.63305923,15.27809783,13.09391399,8.374646929,0.779928228,0.340740039,0.464126179
