,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
39,JNK1,7.340933192,7.408346891,7.207661799,7.239914656,0.133271393,0.101018536,0,0,0,1.5,0.607166667,0.044281803,0.010216509
40,FGFR1,7.413452911,7.485341787,7.265086078,7.290531397,0.148366833,0.122921515,0,0,1.238,0.998387097,0.626356427,0.042945472,0.025712783
41,ROCK-1,7.868405962,7.866768122,7.773693036,7.821406364,0.094712926,0.046999598,0,2.375,1.235,1.493951613,0.533702929,0.039420517,0.0530561
42,ACE2,7.2221066,7.146057367,7.370884237,7.407906771,-0.148777638,-0.185800171,0,0,0,0.499193548,0.378735392,0.025239576,0.008605038
43,HDAC2,7.671764588,7.652137756,7.492172245,7.556100368,0.179592344,0.11566422,8.835714286,4.757692308,3.711,2.493951613,0.571157059,0.050151011,0.127423905
44,PYGL-OUT,7.533160663,7.512336493,7.459033526,7.473793268,0.074127136,0.059367394,0,0,0,0,0.5655,0.034427543,0.000760402
45,HDAC8,7.090538263,7.064623356,6.907722372,6.971137285,0.182815891,0.119400978,8.842857143,4.761538462,3.714,2.495967742,0.58086394,0.080572667,0.165729832
46,PDE4B,9.973672891,9.980463505,9.635477739,9.698261261,0.338195151,0.27541163,0,0,1.237,1.99516129,0.697128237,0.057633897,0.035650388
47,PYGL-IN,7.650537848,7.692467213,7.70982561,7.745929241,-0.059287762,-0.095391393,0,0,0,0,0.438573812,0.025830192,0.000634086
48,ADAM17,8.563675225,8.570522308,8.553473483,8.58099556,0.010201741,-0.017320335,0,0,0,1.498790323,0.502502085,0.033056932,0.023478708
49,PIM-2,8.466842492,8.464441299,8.339475878,8.378714561,0.127366615,0.088127931,0,0,0,1.019851117,0.571404029,0.037147465,0.014741647
50,PARP-1,8.060455041,8.092752457,7.736164732,7.828378201,0.324290309,0.232076841,4.461538462,2.402366864,1.249230769,2.047919294,0.643091712,0.04951334,0.059502694
51,NA,8.504038477,8.501158237,8.378098463,8.37843895,0.125940014,0.125599527,0,0,0,0,0.574186144,0.035122366,0.00051244
52,BRAF,8.552888107,8.554094791,8.086153737,8.102371216,0.46673437,0.450516891,0,2.382692308,2.478,2.497983871,0.779482902,0.075612866,0.072092742
53,IGF1R,9.029019094,8.993200302,8.794803352,8.808416367,0.234215742,0.220602727,4.428571429,2.384615385,2.48,2.5,0.671583333,0.059404888,0.097169171
54,PDK1,7.429564011,7.433583021,6.966712904,7.082589388,0.462851107,0.346974623,0,2.369230769,1.232,1.490322581,0.711283557,0.052608236,0.041063639
55,GR,7.928688741,7.895889521,7.866724467,7.883816719,0.061964273,0.044872022,0,0,0,0.499596774,0.530775646,0.03081522,0.001604288
56,CYP2A6,7.430520083,7.378584623,7.490689461,7.510619164,-0.060169379,-0.080099081,0,0,0,0,0.466198624,0.027208661,4.02E-05
57,HMGR,8.531726325,8.666852474,8.057451692,8.096468925,0.474274633,0.435257399,4.425,14.29615385,9.912,9.991935484,0.864553795,0.248758872,0.341314269
58,PDE5,9.708057904,9.790677547,9.552729257,9.603228569,0.155328648,0.104829335,0,0,1.24,1.5,0.628395833,0.044569707,0.022240728
59,TS,5.975397706,6.048533678,5.706839515,5.807327032,0.268558191,0.168070674,8.828571429,4.753846154,4.944,2.990322581,0.639882943,0.071384578,0.16104643
60,QPCT,7.12797848,7.222633362,6.924302405,6.953205109,0.203676075,0.174773371,0,0,0,0,0.664532944,0.049453566,0.002007936
61,KIF11,7.378751063,7.392992735,7.522679652,7.536078691,-0.143928588,-0.157327628,0,0,0,0,0.40025,0.024133657,2.31E-07
62,ADRB2,9.14647787,9.190616608,9.348355646,9.440462112,-0.201877775,-0.293984242,0,4.879684418,3.806153846,1.534739454,0.384936433,0.029725566,0.089406744
63,TP,6.522973859,6.473955154,6.27877981,6.230503559,0.244194049,0.2924703,0,0,0,0,0.578297872,0.035249213,3.91E-07
64,MK2,7.557430744,7.703662872,6.864178174,6.983615875,0.69325257,0.573814869,0,0,3.784615385,7.121588089,0.846433723,0.145613976,0.11645655
65,CDK2,7.191854526,7.234046936,6.970729146,7.03465271,0.22112538,0.157201816,4.527472527,2.437869822,1.267692308,2.044665012,0.623096202,0.043591244,0.062449451
66,ALR2,5.594572407,5.828261137,6.106803836,6.209082603,-0.512231429,-0.614510196,0,0,0,0,0.31470339,0.0215296,2.86E-05
67,EPHB4,7.703479326,7.703623772,7.542573489,7.56376791,0.160905837,0.139711416,0,0,0,0.499596774,0.639366138,0.041433136,0.011884421
68,HIV1RT,7.5214926,7.550459623,7.456729883,7.506439447,0.064762718,0.015053153,0,2.365384615,2.46,1.983870968,0.535336134,0.042479614,0.074572292
69,LCK,8.606337571,8.702669621,8.319835846,8.371301174,0.286501726,0.235036397,0,0,2.476,1.996774194,0.698643573,0.064879182,0.062420377
70,AURKA,8.504108024,8.587629318,8.398766121,8.470590591,0.105341903,0.033517432,0,0,1.239,1.998387097,0.552564637,0.040671361,0.038576621
71,ITK,9.006096411,9.001504898,8.802522687,8.845407009,0.203573724,0.160689402,0,0,0,3.494354839,0.648706177,0.05840165,0.040007217
72,FKBP1A,7.981233168,8.214369774,7.943706797,7.957438231,0.037526371,0.023794937,0,0,0,0,0.5501875,0.043897322,0.001663694
73,COX2,8.27814157,8.301349163,8.054515599,8.106327534,0.223625971,0.171814036,4.407142857,2.373076923,1.234,0.99516129,0.636222781,0.05071734,0.067408812
74,COX1,8.358934343,8.460091114,8.241558908,8.304724693,0.117375435,0.05420965,0,2.361538462,1.228,1.485483871,0.562205387,0.040614271,0.048984084
75,SARS-HCOV,7.36731841,7.469559669,7.522464178,7.59951973,-0.155145768,-0.232201319,0,0,1.236923077,0.506935687,0.445037682,0.029188004,0.02968001
76,BCL2,7.673550997,7.636171341,7.583841465,7.643727779,0.089709532,0.029823218,0,2.441814596,1.26974359,0.511993383,0.533329056,0.03350121,0.039256873
77,FXA,9.385873485,9.369641781,9.245156239,9.285246849,0.140717245,0.100626636,4.428571429,7.153846154,4.96,3,0.570604167,0.058975858,0.166378021
78,11BETAHSD1,7.45170543,7.441126347,7.608682874,7.66473484,-0.156977444,-0.21302941,0,2.561330561,1.331891892,0.537053182,0.3917675,0.023461996,0.038580274
79,P38-ALPHA,8.700405633,8.701022625,8.296860812,8.34654808,0.403544821,0.353857553,0,2.380769231,4.952,4.991935484,0.73130217,0.085903426,0.142148142
80,GBA,7.286390889,7.300018549,7.269183671,7.371896744,0.017207218,-0.085505855,0,0,1.228,1.485483871,0.485206229,0.032894385,0.023863011
,,,,,,,,1.420543346,1.708356943,1.823745951,1.665185004,0.57447797,0.050695435,0.059804434
