,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
38,GR,8.6041,8.6835,8.6639275,8.6765,-0.0598275,-0.0724,0,0,0,0,0.495833333,0.030879006,0.000825974
39,PRKCQ,8.85985,9.1185,8.594818333,8.658,0.265031667,0.20185,8.857142857,4.769230769,3.72,4,0.5949375,0.090333387,0.161730091
40,THROMBIN,9.135775,9.211,8.235518766,8.209,0.900256234,0.926775,4.425,4.765384615,3.717,5.495564516,0.784372394,0.115675309,0.165325366
41,FXA,9.53805,9.5355,8.428729167,8.442,1.109320833,1.09605,0,2.384615385,2.48,4.5,0.780145833,0.092635016,0.093972215
42,MMP2,5.2192,5.197,5.243135,5.295,-0.023935,-0.0758,0,2.384615385,1.24,1,0.485895833,0.030934953,0.044280683
43,ER-BETA,4.860975,8.0645,4.915195833,6.494,-0.054220833,-1.633025,8.857142857,7.153846154,7.44,6,0.6775,0.158209373,0.279320609
44,ROCK-1,8.3337,8.4335,8.112085,8.0975,0.221615,0.2362,0,0,0,2.5,0.553520833,0.045468729,0.026244145
45,FGFR1,8.475425,8.549,7.919979167,7.95,0.555445833,0.525425,4.428571429,2.384615385,3.72,2,0.69040625,0.065953418,0.110740751
46,EPHB4,9.38035,9.287,8.728210833,8.7715,0.652139167,0.60885,4.428571429,4.769230769,2.48,2.5,0.739083333,0.066044557,0.11346133
47,HDAC2,8.720275,8.6955,6.9577175,6.9175,1.7625575,1.802775,22.14285714,16.69230769,11.16,7,0.870104167,0.303986257,0.447832324
48,BCL2,7.66695,7.6865,7.177249167,7.183,0.489700833,0.48395,13.28571429,7.153846154,4.96,2,0.68715625,0.12575365,0.209891611
49,SARS-HCOV,6.729923077,6.652,6.899233333,6.916,-0.169310256,-0.186076923,0,0,0,0,0.414760026,0.025107757,7.47E-06
50,17BETAHSD1,7.864275,7.5775,7.626153333,7.655,0.238121667,0.209275,8.857142857,4.769230769,2.48,2.5,0.52953125,0.060090648,0.153069015
51,HSP90,9.1565,9.2575,9.344625,9.4385,-0.188125,-0.282,4.428571429,2.384615385,2.48,1.5,0.446666667,0.031846383,0.065597814
52,EGFR,8.365575,8.37,7.8752925,7.9495,0.4902825,0.416075,4.428571429,7.153846154,3.72,2.5,0.612010417,0.05887256,0.143124614
53,PDK1,8.650225,8.659,7.749319167,7.8765,0.900905833,0.773725,8.857142857,4.769230769,3.72,2,0.719041667,0.110193697,0.162105029
54,ACHE,10.5724,11.4505,9.569910833,10.105,1.002489167,0.4674,13.28571429,7.153846154,6.2,6.5,0.688010417,0.143104708,0.259864257
55,PYGL-OUT,10.4125,10.543,9.584905,9.6135,0.827595,0.799,0,4.769230769,3.72,4.5,0.8154375,0.113878953,0.135489856
56,LCK,9.55415,9.4315,9.321591667,9.412,0.232558333,0.14215,4.428571429,4.769230769,2.48,1.5,0.549229167,0.06475191,0.10333847
57,HIV1PR,10.23935,10.2965,9.227271667,9.2185,1.012078333,1.02085,13.28571429,9.538461538,8.68,6,0.775041667,0.165161616,0.279177563
58,AURKA,9.26645,9.2765,8.579714167,8.646,0.686735833,0.62045,4.428571429,2.384615385,3.72,3.5,0.685979167,0.070079541,0.133994076
59,11BETAHSD1,9.076175,9.2585,8.87611,8.977,0.200065,0.099175,0,0,1.24,1.5,0.561395833,0.040706478,0.026892303
60,PYGL-IN,8.91495,8.857,8.156006667,8.1235,0.758943333,0.79145,8.857142857,4.769230769,6.2,3.5,0.714979167,0.090480819,0.208626931
61,GBA,7.40915,7.474,7.504210833,7.6865,-0.095060833,-0.27735,0,0,0,0.5,0.439958333,0.026480544,0.001897739
62,ALR2,8.4681,8.7815,7.795929942,7.903,0.672170058,0.5651,8.85,4.765384615,3.717,2.997580645,0.646570058,0.111557092,0.172946733
63,PR,8.207475,8.519,7.628873228,8.276,0.578601772,-0.068525,4.425,2.382692308,1.239,1.498790323,0.579649708,0.042122097,0.053617656
64,P38-ALPHA,8.6378,8.607,8.064039199,8.119,0.573760801,0.5188,4.425,2.382692308,1.239,3.497177419,0.695089658,0.086659791,0.082174791
65,CYP2A6,6.744025,6.76,7.1080625,7.032,-0.3640375,-0.287975,0,0,0,0,0.41275,0.024929203,0.001088707
66,MK2,8.7016,9.09,7.584186667,7.6915,1.117413333,1.0101,8.857142857,7.153846154,6.2,5,0.728708333,0.109922336,0.192765568
67,COX1,9.0905,9.101,7.728321637,7.825,1.362178363,1.2655,17.67142857,16.65192308,11.133,5.985483871,0.773423141,0.193268738,0.387741606
68,RXR,10.362075,10.007,8.81341,9.015,1.548665,1.347075,31,21.46153846,13.64,7.5,0.764270833,0.332491803,0.554489774
69,ITK,7.990325,7.9915,7.793055,7.8705,0.19727,0.119825,0,2.384615385,1.24,1,0.56146875,0.035001864,0.040442854
70,ACE,7.477205128,7.295,8.310356667,8.362,-0.833151538,-0.884794872,0,0,0,0,0.255202991,0.019228394,1.85E-05
71,PIM-1,9.386025,9.326,8.466376981,8.528,0.919648019,0.858025,4.425,2.382692308,1.239,2.997580645,0.709247289,0.085459086,0.089136119
72,HIV1RT,8.43335,8.4165,8.542281902,8.535,-0.108931902,-0.10165,0,0,1.239,0.999193548,0.457673061,0.029144871,0.030461007
73,PPARA,9.29955,9.6055,8.279338333,8.4745,1.020211667,0.82505,4.428571429,2.384615385,2.48,2,0.7420625,0.076907815,0.099894167
74,PARP-1,9.5168,9.5375,8.265206667,8.331,1.251593333,1.1858,0,7.153846154,4.96,4,0.743770833,0.091227744,0.148844189
75,INHA,8.3862,7.952,8.118883333,8.1165,0.267316667,0.2697,17.71428571,9.538461538,6.2,3,0.527625,0.082666968,0.248030008
76,AURKB,8.5065,8.47,7.864165833,7.946,0.642334167,0.5605,4.428571429,2.384615385,3.72,2.5,0.71540625,0.069221109,0.104095491
77,TK,8.19575,7.854,7.931465,7.8815,0.264285,0.31425,0,0,2.48,3.5,0.5578125,0.046882026,0.05869313
78,PDE4B,9.8764,9.6475,9.095856667,9.14,0.780543333,0.7364,13.28571429,11.92307692,11.16,5.5,0.6628125,0.138602735,0.342376435
79,TS,8.6239,8.833,8.104640534,8.177,0.519259466,0.4469,13.275,9.530769231,6.195,3.497177419,0.644391159,0.136820457,0.254955035
80,SRC,9.341925,9.3105,9.064541667,9.17,0.277383333,0.171925,0,0,0,0.5,0.55428125,0.032678312,0.004021482
,,,,,,,,5.630379189,4.768423552,3.949074074,2.919334926,0.623205012,0.090969887,0.140054052
