,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
26,ADAM17,10.2057223,11.25746346,8.288076007,8.095765114,1.91764629,2.109957182,8.857142857,4.769230769,3.72,2.5,0.7101875,0.078895659,0.128911076
27,MDM2,12.61434352,12.77749825,12.05968828,12.0492382,0.554655246,0.565105319,0,0,1.24,0.5,0.648833333,0.047104013,0.018945664
28,JNK1,13.57531903,13.2767911,13.01454289,12.72773552,0.560776136,0.847583508,0,0,2.48,1.5,0.651458333,0.048372591,0.0488027
29,COX2,10.03871655,10.42152071,8.32778499,8.381966591,1.710931564,1.656749964,22.14285714,16.69230769,13.64,10,0.811125,0.338540853,0.504589732
30,QPCT,10.57846785,10.52984285,10.6832603,10.51624775,-0.104792454,0.062220097,0,0,0,0,0.502666667,0.030462172,0.001117792
31,DHFR,6.537804627,6.19880867,5.109354033,4.456530094,1.428450595,2.081274533,4.428571429,7.153846154,6.2,3.5,0.736,0.091251182,0.172461182
32,JNK2,13.28689122,13.15874815,12.83808505,12.63542271,0.448806171,0.651468515,0,0,1.24,1.5,0.622729167,0.043179439,0.028372103
33,HMGR,8.362625551,8.818071365,7.849610808,7.892990828,0.513014743,0.469634724,0,0,0,0,0.632302083,0.046590942,0.001047404
34,FKBP1A,10.03308445,10.5280323,6.523663922,6.437854767,3.50942053,3.595229685,31,31,19.84,10.5,0.7538125,0.463880691,0.693201761
35,PI3KG,12.20055149,12.19719648,11.86736585,12.01341438,0.333185634,0.187137103,17.71428571,11.92307692,6.2,3.5,0.578291667,0.117987625,0.273879216
36,BRAF,11.84490938,11.99528837,11.34512686,11.43031168,0.499782523,0.414597702,0,0,0,0.5,0.7249375,0.063814701,0.004025649
37,JNK3,13.41947825,13.0414958,12.77576667,12.55542994,0.643711579,0.864048314,4.428571429,2.384615385,2.48,2,0.674270833,0.050889969,0.071268017
38,GR,13.24480209,13.34748983,12.89579027,12.95666599,0.349011828,0.288136101,0,2.384615385,2.48,3,0.698770833,0.063953365,0.086394836
39,PRKCQ,13.1805104,13.09063911,12.79323036,12.74586344,0.387280045,0.434646964,0,0,0,0.5,0.699479167,0.053448339,0.004200479
40,THROMBIN,7.162953556,7.073033571,6.26998321,5.757185936,0.892970345,1.40576762,4.428571429,2.384615385,1.24,1,0.6141875,0.04705514,0.053173495
41,FXA,5.422516549,4.997381449,5.553241545,5.03588891,-0.130724996,0.386627638,0,0,0,0,0.488885417,0.030397019,0.002166327
42,MMP2,4.492652249,4.227763176,4.448132586,4.227763176,0.044519663,0.264889073,0,0,1.24,1.5,0.531208333,0.039182434,0.030822559
43,ER-BETA,12.1881716,12.66414022,12.06318295,12.47838593,0.124988654,-0.290214324,0,0,0,1,0.5508125,0.041348723,0.015779207
44,ROCK-1,10.65188911,10.45218945,10.24066776,10.39725447,0.41122135,0.254634643,4.428571429,4.769230769,3.72,2.5,0.567291667,0.078722863,0.136712962
45,FGFR1,9.904038167,10.29260826,9.103846819,9.739992142,0.800191348,0.164046025,4.428571429,2.384615385,1.24,0.5,0.6163125,0.052523534,0.067360652
46,EPHB4,10.07350836,10.59601784,9.704875742,9.934837341,0.368632616,0.138671017,4.428571429,2.384615385,1.24,1,0.616520833,0.052111455,0.072096138
47,HDAC2,12.92723644,12.7519598,12.39600199,12.37675476,0.53123445,0.550481677,8.857142857,11.92307692,8.68,5,0.552541667,0.096332768,0.268068412
48,BCL2,7.852874625,8.338691711,6.012960011,5.589848757,1.839914614,2.263025868,0,2.384615385,3.72,4.5,0.784125,0.108887583,0.107194594
49,SARS-HCOV,5.383146433,4.227763176,5.456775101,4.227763176,-0.073628668,1.155383257,4.428571429,4.769230769,3.72,2.032786885,0.460596099,0.06096212,0.137358324
50,17BETAHSD1,11.04895656,11.51629448,11.15525072,11.44684505,-0.106294156,-0.397888494,0,0,0,0,0.517541667,0.03160811,0.000635386
51,HSP90,10.03281195,10.03429604,8.965468896,8.771964073,1.067343055,1.260847878,0,0,2.48,3,0.708479167,0.066297794,0.056181619
52,EGFR,15.61434009,15.59831953,13.66153195,13.8570857,1.952808143,1.757254386,4.428571429,2.384615385,1.24,4,0.775541667,0.084598655,0.097150609
53,PDK1,10.67271038,11.05746984,9.604056434,10.32522964,1.068653949,0.347480738,0,0,3.72,3.5,0.763708333,0.095511613,0.075747822
54,ACHE,10.54674673,12.54767704,10.14515185,11.82233524,0.401594879,-1.275588512,0,0,0,0.5,0.552010417,0.036163363,0.007897434
55,PYGL-OUT,4.51944325,4.227763176,4.324580026,4.227763176,0.194863223,0.291680074,0,0,0,3.5,0.613291667,0.06369366,0.041269008
56,LCK,8.082416189,7.389530659,7.632062153,6.920449734,0.450354036,1.161966455,0,0,0,0,0.579791667,0.035797216,0.000218728
57,HIV1PR,8.168921685,7.994636297,8.411607581,8.104625225,-0.242685896,0.06429646,4.428571429,2.384615385,1.24,0.5,0.4254375,0.027042641,0.049093651
58,AURKA,10.15855887,10.62624311,9.485604266,10.0250783,0.672954604,0.133480573,8.857142857,4.769230769,3.72,3.5,0.648375,0.07933207,0.158176138
59,11BETAHSD1,8.977724099,8.606841087,8.923521606,8.604766846,0.054202493,0.372957253,0,0,0,0,0.522625,0.031757769,0.000622248
60,PYGL-IN,4.245493197,4.227763176,4.258839041,4.227763176,-0.013345843,0.017730021,0,0,1.24,0.5,0.475583333,0.021777394,0.022842929
61,GBA,7.771848726,8.031839371,6.944426798,7.185358286,0.827421929,0.58649044,4.428571429,2.384615385,2.48,1,0.6190625,0.068091832,0.095799319
62,ALR2,13.64361277,14.07928181,12.75407083,12.56331635,0.889541937,1.080296421,0,0,0,0.5,0.674770833,0.050966524,0.002595963
63,PR,11.8424974,12.24361515,10.98715985,11.49462271,0.855337542,0.347874689,8.857142857,9.538461538,4.96,3,0.643958333,0.080576148,0.203668603
64,P38-ALPHA,10.93699577,10.89227104,10.653059,10.62463331,0.283936772,0.312362456,0,0,1.24,4,0.7598125,0.079087943,0.051270027
65,CYP2A6,9.12879411,9.26145649,10.81129173,11.05166197,-1.682497623,-1.922867858,0,0,1.24,0.5,0.167052083,0.018936433,0.023662944
66,MK2,11.27541256,11.30430746,10.52023582,10.48048115,0.755176737,0.794931412,0,0,0,1,0.7738125,0.070031878,0.005697999
67,COX1,11.7638289,11.74548006,11.43812297,11.65757751,0.325705928,0.106251383,13.28571429,9.538461538,7.44,4,0.522854167,0.123637589,0.279990901
68,RXR,7.799558294,7.451729298,8.606536662,8.452603817,-0.806978368,-0.653045523,0,0,0,0,0.379270833,0.023322985,4.88E-06
69,ITK,5.843205512,5.640029192,6.291818962,5.976417065,-0.448613451,-0.133211553,0,0,0,0.5,0.40575,0.024496375,0.002478606
70,ACE,13.10655963,12.80040598,12.75186423,12.67332077,0.354695407,0.433238864,8.857142857,4.769230769,2.48,2,0.628145833,0.059665216,0.120963869
71,PIM-1,12.29116671,12.40039635,11.90340759,11.83638763,0.38775912,0.454779077,0,0,0,0.5,0.642541667,0.046410732,0.013218396
72,HIV1RT,10.58731019,10.28897238,10.73390451,10.50821304,-0.146594317,0.079097152,4.428571429,2.384615385,1.24,1,0.467333333,0.033371706,0.062946335
73,PPARA,9.39112674,9.574622154,9.603368206,9.944682121,-0.212241466,-0.553555381,0,0,1.24,2.5,0.479541667,0.038679038,0.055238182
74,PARP-1,12.52364278,11.59866095,12.63278465,11.84159422,-0.109141869,0.682048559,0,0,0,1.5,0.455375,0.030231904,0.009154956
75,INHA,9.465213883,9.178431034,8.499280455,8.245898247,0.965933428,1.219315636,4.428571429,2.384615385,2.48,1.5,0.632833333,0.048007944,0.069486511
76,AURKB,12.5270299,12.54923582,11.90857195,11.94029188,0.618457941,0.586738014,4.428571429,2.384615385,4.96,3.5,0.750354167,0.098562425,0.136522582
77,TK,4.673287988,4.366358519,4.713906457,4.250048637,-0.040618469,0.42323935,0,0,0,0,0.546666667,0.037436252,0.00111773
78,PDE4B,11.28342423,11.06152439,11.06889019,10.78765535,0.214534047,0.495768881,0,0,1.24,1,0.592083333,0.041201401,0.030916971
79,TS,10.27004917,11.1585741,10.94032836,11.33146381,-0.670279194,-1.061414647,0,0,0,0.499596774,0.433246455,0.027397952,0.00517299
80,SRC,11.29252551,11.63848209,11.04287004,11.37474823,0.249655466,-0.082222724,0,2.384615385,2.48,1.5,0.550041667,0.037970815,0.05143036
,,,,,,,,2.952380952,2.384615385,2.235061728,2.062128193,0.592110453,0.062141914,0.077841573
