,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
18,TIE2,7.13955079,7.1796875,6.714803306,6.7695312,0.424747484,0.37001959,14.9875,9.991666667,6.244791667,5.495416667,0.725636324,0.123891132,0.257843488
19,HDAC8,7.640917963,7.6953125,7.675846684,7.7011719,-0.034928721,-0.060253937,4.407142857,2.373076923,2.468,1.492741935,0.45159129,0.047833436,0.086989815
20,GSK3B,7.753320313,7.859375,7.471455874,7.5429688,0.281864438,0.210351512,0,0,1.205,1.975409836,0.692113734,0.064495759,0.040945688
21,ACE2,7.366699215,7.4921875,7.321722274,7.3554688,0.044976941,0.011230415,0,0,1.237,0.997580645,0.563293651,0.041558874,0.038535774
22,AR,7.743024557,7.8007812,7.122305142,7.140625,0.620719415,0.602399557,16.90178571,12.87755102,12.13461538,7.042410714,0.78281213,0.266840463,0.479813022
23,NA,7.306445308,7.3046875,5.541852911,5.5820312,1.764592396,1.724414108,22.125,21.44423077,19.824,13.98870968,0.974186822,0.553350724,0.659819434
24,AKT1,7.307291667,7.4023438,7.048414603,7.1289062,0.258877064,0.178385467,0,0,2.525641026,2.525641026,0.668169684,0.052065699,0.043325909
25,PNP,6.85849609,6.87304685,6.481618032,6.5898438,0.376878058,0.26865229,4.403571429,7.113461538,7.398,4.474596774,0.637437133,0.092772029,0.215372243
26,ADAM17,7.77578125,7.7617188,7.491333317,7.5429688,0.284447933,0.23281245,13.16785714,11.81730769,7.374,3.964516129,0.707211943,0.119319591,0.281642495
27,MDM2,6.41785714,6.5039062,5.910581768,5.92773435,0.507275372,0.49012279,21.78285714,13.61428571,8.168571429,6.239880952,0.76031746,0.236684354,0.391465523
28,JNK1,7.253906242,7.2773438,6.987241384,7.0625,0.266664858,0.191406242,5.24122807,2.620614035,3.930921053,2.620614035,0.65743984,0.063187852,0.114336031
29,COX2,7.067145273,7.265625,6.4715996,6.5078125,0.595545673,0.559332773,13.84864865,10.25825826,7.693693694,8.051539912,0.771510801,0.247636521,0.401242436
30,QPCT,6.652539058,6.6953125,6.338923575,6.375,0.313615483,0.277539058,0,0,1.235,2.489919355,0.676516736,0.056325297,0.040467963
31,DHFR,6.7396875,7.15625,6.473598163,6.5273438,0.266089337,0.2123437,0,0,0,3.144,0.656714849,0.070853135,0.04471079
32,JNK2,7.324318905,7.3828125,6.987363454,7.078125,0.336955451,0.246193905,0,4.995726496,3.746794872,3.048239896,0.677637849,0.069284278,0.129241094
33,HMGR,7.4296875,7.4296875,6.6546875,6.828125,0.775,0.6015625,6,6,6,6,1,1,1
34,FKBP1A,6.425464519,6.4765625,5.980038179,6.0585938,0.445426339,0.366870719,0,2.557172557,2.659459459,2.680906713,0.702136336,0.060156375,0.062318654
35,PI3KG,7.43312027,7.5273438,6.83211445,6.90625,0.60100582,0.52687027,11.78181818,11.78181818,7.363636364,6.011131725,0.793558589,0.184376264,0.291132079
36,BRAF,7.365484769,7.4101562,6.852427956,6.8867188,0.513056813,0.478765969,4.424908425,2.382642998,2.477948718,3.554434636,0.768737251,0.079734381,0.095162459
37,JNK3,7.474258821,7.5390625,7.142047277,7.2421875,0.332211544,0.232071321,0,0,1.24,3.049180328,0.692011834,0.06290206,0.060513541
38,GR,7.571582028,7.5253906,6.959708123,6.9726562,0.611873905,0.598925827,17.45714286,16.45,13.442,8.376612903,0.843633672,0.300434798,0.480265377
39,PRKCQ,7.593236024,7.6386719,7.212483863,7.27148435,0.380752161,0.321751674,0,0,0,1.052631579,0.77466256,0.071452302,0.007444237
40,THROMBIN,7.276932563,7.2890625,6.623857762,6.6796875,0.653074801,0.597245063,18.21052632,14.70850202,8.923157895,4.701898188,0.802912011,0.224185652,0.362358541
41,FXA,7.540164259,7.6289062,6.958209918,7.0195312,0.581954341,0.520633059,30.48717949,17.78418803,10.16239316,6.605555556,0.783801561,0.277308136,0.446444285
42,MMP2,6.25986328,6.4335938,6.066516401,6.1796875,0.193346879,0.08017578,0,2.361538462,2.456,2.475806452,0.584680135,0.050482535,0.065493928
43,ER-BETA,7.635371759,7.7070312,6.656030271,6.6757812,0.979341488,0.959590559,22.86896552,19.05747126,13.45233266,10.20935961,0.916465517,0.405862333,0.554617923
44,ROCK-1,7.166113287,7.36914065,6.602206277,6.6992188,0.563907011,0.466894487,4.303571429,4.634615385,4.82,5.926229508,0.76027897,0.119736526,0.17232371
45,FGFR1,7.139648438,7.21875,6.441553849,6.47851565,0.698094588,0.661132787,9.816666667,4.908333333,7.3625,4.492372881,0.815081283,0.137330726,0.228275273
46,EPHB4,7.109375005,7.1816406,6.914022506,6.9648438,0.195352499,0.144531205,0,0,0,0,0.627015785,0.043226983,0.000939321
47,HDAC2,7.582403276,7.609375,7.50916748,7.5449219,0.073235796,0.037481376,0,0,0,0.925770308,0.558928571,0.034817617,0.005098268
48,BCL2,6.80937502,6.9960938,6.516528927,6.5195312,0.292846093,0.28984382,0,0,0,0,0.692561983,0.066743791,1.28E-05
49,SARS-HCOV,6.527343744,6.5820312,6.547281761,6.5742188,-0.019938018,-0.046875056,0,0,0,0.504833964,0.485039057,0.030058773,0.012733002
50,17BETAHSD1,5.878417968,5.9550781,5.838605344,5.8710938,0.039812624,0.007324168,0,0,0,1.483064516,0.510149663,0.032610167,0.009857145
51,HSP90,7.231445318,7.36328125,6.779459913,6.8164062,0.451985405,0.415039118,13.00714286,9.338461538,8.498,6.96557377,0.750915673,0.207647673,0.330572806
52,EGFR,7.244190713,7.2578125,7.010422829,7.140625,0.233767884,0.103565713,0,0,0,1.514501892,0.581545964,0.041312792,0.018795178
53,PDK1,6.876130755,7.1035156,6.449475255,6.578125,0.4266555,0.298005755,0,2.435222672,2.532631579,2.075927524,0.659837362,0.059105208,0.083554252
54,ACHE,7.083007805,7.25585935,6.992725436,7.2382812,0.090282369,-0.155273395,0,0,0,0,0.500402542,0.030340136,0.000449989
55,PYGL-OUT,7.129296875,7.18554685,7.097548106,7.1328125,0.031748769,-0.003515625,4.4,2.369230769,1.232,0.993548387,0.530536913,0.039695774,0.062354461
56,LCK,7.297851563,7.4804688,7.059733355,7.125,0.238118208,0.172851563,0,2.311538462,1.202,0.985245902,0.655152754,0.053042911,0.046115618
57,AURKA,7.14493189,7.3476562,6.711902378,6.8046875,0.433029512,0.34024439,0,0,2.48,1.524590164,0.708601797,0.061288019,0.037359614
58,11BETAHSD1,6.845753197,6.9648438,6.914690657,6.96875,-0.06893746,-0.122996803,0,0,0,0,0.477502141,0.029417219,0.000401491
59,PYGL-IN,6.6728766,6.7226562,6.157908192,6.1914062,0.514968408,0.4814704,4.509157509,4.856015779,3.787692308,3.563688999,0.751548787,0.104818081,0.161569229
60,GBA,6.912207033,7.08984375,6.543911751,6.6445312,0.368295282,0.267675833,0,0,1.233,3.480241935,0.692435038,0.072920975,0.055495962
61,ALR2,6.401953123,6.6171875,6.690147018,6.8085938,-0.288193896,-0.406640677,4.375,4.711538462,2.45,1.481854839,0.419377637,0.035427694,0.099551232
62,PR,7.559486611,7.578125,7.238430584,7.2617188,0.321056027,0.297767811,0,2.672727273,4.2,3.392307692,0.677148606,0.073324378,0.124651786
63,P38-ALPHA,7.320214843,7.3457031,6.726602225,6.8164062,0.593612617,0.503808643,8.714285714,7.038461538,4.88,3,0.768442797,0.095559662,0.182085117
64,CYP2A6,4.112467444,4.046875,4.389646174,4.3125,-0.277178729,-0.200032556,0,0,0,0,0.344209203,0.027744897,1.96E-10
65,MK2,7.160367405,7.2890625,6.740918922,6.8398438,0.419448484,0.320523605,0,0,0,3.732478241,0.717163481,0.068690399,0.033705972
66,COX1,6.747395836,6.625,6.618575106,6.671875,0.12882073,0.075520836,9.572649573,7.179487179,6.24303233,3.076923077,0.532982281,0.077082212,0.225017645
67,RXR,7.061760981,7.078125,6.705099354,6.703125,0.356661627,0.358635981,0,0,0,0.538851351,0.714321387,0.064768715,0.005091185
68,ITK,7.004296868,6.99023435,6.557376778,6.59375,0.44692009,0.410546867,0,4.684615385,3.654,2.495901639,0.756143888,0.072312413,0.110823236
69,ACE,7.70507815,7.70507815,7.079543779,7.1484375,0.625534371,0.55664065,0,0,0,9.727272727,0.936320755,0.065882035,0.042823167
70,PIM-1,6.79619141,6.8046875,6.607528986,6.75,0.188662424,0.04619141,0,0,0,1.484016393,0.569430163,0.042298636,0.019256423
71,HIV1RT,7.02589286,7.0625,6.62064019,6.734375,0.40525267,0.29151786,5.457142857,5.457142857,4.270807453,3.387192118,0.657927221,0.065465361,0.148338715
72,PPARA,6.966385689,6.98828125,6.884477458,6.921875,0.081908232,0.044510689,0,0,2.599542334,1.573407202,0.560193174,0.042185368,0.052573289
73,PARP-1,7.140332027,7.1171875,6.57042315,6.6445312,0.569908877,0.495800827,8.607142857,6.951923077,6.025,4.444672131,0.750364807,0.123219908,0.218388172
74,INHA,5.838378903,5.8359375,6.417428138,6.46875,-0.579049235,-0.630371098,0,0,0,0,0.258417722,0.019938191,3.91E-08
75,AURKB,6.881510417,6.88476565,6.538589972,6.54882815,0.342920445,0.332682267,0,0,0,3.095238095,0.649865591,0.07093361,0.039746321
76,TK,6.809294869,6.9023438,6.347836187,6.4394531,0.461458682,0.369841769,0,4.863905325,2.529230769,2.549627792,0.698277713,0.065969914,0.085587188
77,PDE4B,7.970800778,7.9667969,7.659491009,7.7226562,0.311309769,0.248144577,4.4,7.107692308,6.16,3.974193548,0.744274329,0.116648015,0.216795974
78,TS,6.785156235,6.9179687,6.388500956,6.4492188,0.396655279,0.335937435,0,0,0,1.496311475,0.70769966,0.060411026,0.020668453
79,SRC,7.214943921,7.4023438,6.960872452,7.0742188,0.254071469,0.140725121,0,0,2.482051282,3.560319462,0.635179224,0.062110056,0.06894601
,,,,,,,,4.587497485,4.062856094,3.596608115,3.263505025,0.667521346,0.106628458,0.143903712
