,Target Name,Active Mean,Active Median,Decoy Mean,Decoy Median,Delta Mean,Delta Median,EF_0.5%,EF_1%,EF_2%,EF_5%,ROC_AUC Score,ROC_PR Score,BEDROC_score
44,ROCK-1,73.71092997,75.22387695,52.80093355,52.77613449,20.90999641,20.93479548,8.621428571,6.963461538,8.449,6.430737705,0.863646101,0.197914539,0.27211592
45,FGFR1,61.752845,61.90004539,41.23001129,40.48334885,20.52283371,21.26949615,29.475,24.5625,20.878125,11.98983051,0.93380158,0.535114188,0.694231043
46,EPHB4,90.20441809,89.46797943,58.1212043,57.35766411,32.08321379,32.84675398,21.67857143,23.34615385,20.638,14.92622951,0.971316014,0.630202954,0.730203295
47,HDAC2,55.01213312,54.64573669,53.52592381,53.4601078,1.486209315,1.552025318,0,0,0,0.497540984,0.545932709,0.034480669,0.002189805
48,BCL2,33.64286528,33.55213356,27.57521023,27.8692627,6.067655043,5.773602581,26.20714286,14.11153846,9.784,5.424596774,0.790257819,0.267227328,0.417303036
49,SARS-HCOV,8.488117854,8.934362411,7.808391949,7.943892717,0.679725905,0.544225136,4.399267399,4.737672584,2.463589744,1.514501892,0.558497727,0.06668381,0.115793826
50,17BETAHSD1,32.243536,31.0212307,32.22110897,30.86833572,0.022427021,1.375200272,0,0,0,0,0.516048863,0.031909765,0.00096667
51,HSP90,61.87517881,61.30847359,46.46494691,46.44588661,15.4102319,15.4292922,17.34285714,11.67307692,10.926,7.960655738,0.903747871,0.310384466,0.421266011
52,EGFR,76.49713564,79.50286484,48.68840045,49.26034355,27.80873519,27.23679209,30.1,25.46923077,19.264,11.34918033,0.828737113,0.492158177,0.705588798
53,PDK1,101.3246927,103.2544861,45.09212044,43.53800011,56.23257229,57.78669262,30.15,30.15,27.738,17.29918033,0.983940823,0.87577238,0.939894963
54,ACHE,34.47574725,39.46052742,33.89713085,37.57564163,0.5786164,-3.099894381,4.342857143,2.338461538,1.216,1.495081967,0.526254252,0.061618737,0.077956492
55,PYGL-OUT,40.82346935,40.01961517,35.5954784,35.55931473,5.227990954,5.264154625,8.828571429,7.130769231,3.708,3.488709677,0.777863712,0.092894985,0.173614287
56,LCK,84.19511633,83.9734993,54.41516849,52.74937057,29.77994784,31.44574575,25.77857143,25.44807692,19.248,10.84672131,0.889703353,0.442652385,0.652664882
57,HIV1PR,124.577542,130.2051163,68.23830404,67.55118942,56.33923798,57.0263526,26.1,25.76538462,26.796,16.47295082,0.917657046,0.745370156,0.859227091
58,AURKA,92.56553326,95.26206207,44.53050394,42.70885086,48.03502931,49.8566824,30.275,30.275,26.642,16.87459016,0.983155423,0.814909373,0.899864444
59,11BETAHSD1,29.21844826,29.36927128,27.01584211,26.54376984,2.202606147,2.674678421,0,0,1.227083333,0.998305085,0.628317223,0.053128961,0.02871236
60,PYGL-IN,52.74451971,53.49607277,47.71093662,47.78177261,5.033583092,4.962747097,0,4.738461538,6.16,4.470967742,0.741275168,0.100489997,0.175809143
61,GBA,37.62777696,38.21439743,34.84919808,34.29625511,2.778578878,3.331521845,4.392857143,2.365384615,2.46,1.487903226,0.610987395,0.052524947,0.096255815
62,ALR2,28.62934046,30.48292446,30.24954583,30.46417427,-1.620205376,-1.834833813,0,0,0,0.493145161,0.459256128,0.029144355,0.002249023
63,PR,43.75569949,41.65656281,40.44329523,39.77949524,3.312404257,3.976204252,12.9,7.036363636,4.914285714,3.473076923,0.559803427,0.131546363,0.267276238
64,P38-ALPHA,60.83380165,61.52409935,41.92915074,41.24102211,18.90465091,19.59277954,21.78571429,21.11538462,18.3,11,0.894512712,0.439966191,0.616483595
65,CYP2A6,23.35182009,22.53790188,23.03226437,23.1139555,0.319555719,0.23786459,4.51,2.255,1.186842105,1.470652174,0.483352668,0.065035467,0.097604211
66,MK2,70.95796909,67.29270172,43.45372882,42.79621124,27.50424027,28.16175785,24.27083333,21.84375,12.13541667,9.379237288,0.917933333,0.414351614,0.555092382
67,COX1,41.017346,40.50363731,37.01728033,36.78196716,4.000065673,4.235378838,4.666666667,2.333333333,2.434782609,2,0.662662037,0.060511078,0.092757367
68,RXR,64.18400269,64.05054092,50.03645698,49.6751976,14.14754571,14.50880508,24.025,19.22,16.8175,11.76734694,0.968132465,0.608511453,0.735314716
69,ITK,68.86600838,73.37755203,46.57708015,45.04304123,22.28892823,23.82296715,17.38571429,16.38269231,14.604,9.476639344,0.831223449,0.283270739,0.496842629
70,ACE,44.20362601,41.75512695,33.88839414,33.68751526,10.31523187,10.51611075,17.64285714,11.875,12.35,7.967741935,0.824853556,0.209291553,0.385828541
71,PIM-1,59.8022933,58.54135513,45.37435531,45.31519699,14.42793799,14.48709631,8.635714286,9.3,9.672,7.432377049,0.799208725,0.170300752,0.311465117
72,HIV1RT,38.19375839,37.33649826,35.05206262,34.83683777,3.141695776,3.356920624,4.346428571,4.680769231,4.868,1.995081967,0.606085387,0.055432867,0.126161813
73,PPARA,62.84263468,64.47787476,50.38819529,50.55885315,12.45443939,12.28378153,23.75,21.375,18.58695652,13,0.877863636,0.512269134,0.680496922
74,PARP-1,61.50290494,63.80117226,35.64883704,34.79473495,25.85406789,26.70816998,21.44642857,18.47692308,15.613,11.32090164,0.899978467,0.445865529,0.598034712
75,INHA,24.2436471,24.23722935,24.99791349,24.93643761,-0.754266396,-0.692790508,4.375,2.355769231,1.225,0.493951613,0.439472574,0.029449136,0.056325827
76,AURKB,83.64165955,85.20634079,46.45393033,45.56470871,37.18772921,38.07695084,26.03571429,25.70192308,23.085,15.93442623,0.968808511,0.690341538,0.798214848
77,TK,43.8990766,45.48546028,35.83008212,36.39725494,8.068994484,7.501821661,4.407142857,7.119230769,7.404,7.463709677,0.803015075,0.147881194,0.217452939
78,PDE4B,58.45779781,57.88494873,43.88273524,43.62853432,14.57506258,14.8292635,13.2,11.84615385,9.856,7.948387097,0.887038591,0.240988821,0.365124519
79,TS,26.10705752,28.55282593,23.10991031,23.18999767,2.997147214,2.917059851,0,0,1.218,3.494262295,0.632491511,0.068936569,0.056509393
80,SRC,62.31373796,64.28725052,44.82784546,44.60006714,17.4858925,17.71367083,12.98571429,11.65384615,15.756,8.444262295,0.819923208,0.286495146,0.455612007
,,,,,,,,14.53512323,13.40980981,11.85599946,7.739233186,0.776019353,0.306124313,0.414481692
